ID	GeneID	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
570	obscurus0101848	chrChromosome1	-	48591602	48591683	48591816	48591870	48590847	48590886	48592776	48592959	570	"2,3,0"	"1,10,3"	"3,3,0"	"0,5,0"	203	230	1	1	"0.694,0.254,0.0"	"1.0,0.405,NA"	-0.387
571	obscurus0501070	chrChromosome5	-	32621694	32621827	32623507	32623628	32620804	32621192	32633257	32633319	571	"21,0,26"	"38,0,26"	"20,8,32"	"22,9,15"	270	282	1	1	"0.366,NA,0.511"	"0.487,0.481,0.69"	-0.114
572	obscurus0501070	chrChromosome5	-	32623507	32623628	32633257	32633319	32621694	32621827	32638841	32639023	572	"6,2,14"	"30,0,27"	"8,13,3"	"22,9,20"	211	270	0.688265009	0.902132668	"0.204,1.0,0.399"	"0.318,0.649,0.161"	0.158
573	obscurus0700862	chrChromosome7	-	27322896	27323105	27359201	27359309	27322769	27322823	27367596	27367766	573	"340,63,126"	"313,73,146"	"103,258,145"	"187,295,231"	257	298	0.012086077	0.109058894	"0.557,0.5,0.5"	"0.39,0.504,0.421"	0.081
574	obscurus0100753	chrChromosome1	+	21740504	21740585	21744587	21744660	21739912	21740185	21745936	21746087	574	"15,7,15"	"16,66,24"	"12,12,4"	"10,6,7"	230	222	0.028008955	0.17010674	"0.475,0.093,0.376"	"0.537,0.659,0.355"	-0.202
575	obscurus0100018	chrChromosome1	-	263846	264037	264522	264617	263398	263630	264694	264817	575	"17,653,496,815,943"	"36,061,570,929,394"	"185,031,714,216,540"	"362,914,143,339,324"	244	298	0.012163961	0.109058894	"0.374,0.515,0.398"	"0.384,0.336,0.339"	0.076
576	obscurus0100018	chrChromosome1	-	263846	264037	266647	266716	263398	263630	266808	266911	576	"16,614,692,710,625"	"36,058,570,529,392"	"160,341,700,014,937"	"362,834,142,939,306"	218	298	0.134727731	0.379697475	"0.386,0.624,0.331"	"0.377,0.359,0.342"	0.088
577	obscurus0100018	chrChromosome1	-	264522	264617	264694	264817	263846	264037	264984	265104	577	"24,570,724,519,152"	"257,051,226,020,581"	"243,942,754,527,556"	"330,393,005,730,020"	272	244	0.626902163	0.867727142	"0.462,0.346,0.455"	"0.398,0.451,0.452"	-0.013
578	obscurus0100018	chrChromosome1	-	264522	264617	265715	265830	263846	264037	265909	266016	578	"25,756,164,515,846"	"257,051,226,020,581"	"200,562,449,223,617"	"330,393,005,730,021"	264	244	0.143152269	0.385282209	"0.481,0.11,0.416"	"0.359,0.43,0.421"	-0.068
579	obscurus0100018	chrChromosome1	-	264694	264817	264984	265104	264522	264617	265715	265830	579	"24,363,544,318,337"	"23,966,677,421,462"	"279,322,737,327,784"	"295,852,697,427,309"	269	272	0.179892034	0.438392352	"0.507,0.448,0.463"	"0.488,0.506,0.507"	-0.028
580	obscurus0100018	chrChromosome1	-	266129	266244	266647	266716	265909	266016	266808	266911	580	"16,872,698,411,094"	"22,881,184,016,784"	"164,401,763,115,454"	"169,802,411,822,969"	218	264	0.160064962	0.411697019	"0.472,0.821,0.445"	"0.54,0.47,0.449"	0.093
581	obscurus0400533	chrChromosome4	-	19094484	19094573	19096422	19096570	19092217	19092232	19097185	19097355	581	"42,2,18"	"248,34,175"	"36,51,69"	"189,163,327"	297	238	0.001586855	0.031199175	"0.119,0.045,0.076"	"0.132,0.2,0.145"	-0.079
582	obscurus0400533	chrChromosome4	-	19100012	19100141	19104953	19105028	19097185	19097355	19105722	19105850	582	"149,28,89"	"199,33,102"	"105,114,179"	"141,143,313"	224	278	0.242233034	0.525480563	"0.482,0.513,0.52"	"0.48,0.497,0.415"	0.041
583	obscurus0400533	chrChromosome4	-	19106106	19106142	19106586	19106710	19105722	19105850	19106790	19106865	583	"238,206,140"	"74,6,31"	"181,111,321"	"44,47,76"	273	185	0.026109537	0.165503075	"0.685,0.959,0.754"	"0.736,0.615,0.741"	0.102
584	obscurus0501011	chrChromosome5	+	28032939	28033065	28034003	28034114	28032730	28032863	28038611	28038708	584	"57,18,82"	"79,9,63"	"110,108,143"	"68,109,101"	275	260	0.5728001	0.825401386	"0.406,0.654,0.552"	"0.605,0.484,0.572"	-0.016
585	obscurus1200049	chrChromosome12	-	3879064	3879142	3880113	3880200	3878376	3878495	3897226	3897295	585	"146,72,68"	"185,256,147"	"158,92,111"	"197,154,152"	236	227	0.040026305	0.200997895	"0.432,0.213,0.308"	"0.435,0.365,0.413"	-0.087
586	obscurus1200049	chrChromosome12	-	3880113	3880200	3897226	3897295	3879064	3879142	3898246	3898291	586	"34,7,39"	"156,224,153"	"33,41,15"	"238,137,185"	218	236	0.722484708	0.922998085	"0.191,0.033,0.216"	"0.131,0.245,0.081"	-0.006
587	obscurus1200049	chrChromosome12	-	3897226	3897295	3898246	3898291	3880113	3880200	3899852	3900014	587	"16,8,14"	"263,225,189"	"13,18,2"	"323,209,256"	194	218	0.255953347	0.544781435	"0.064,0.038,0.077"	"0.043,0.088,0.009"	0.013
588	obscurus0300724	chrChromosome3	+	19340572	19340656	19340737	19340892	19338477	19338700	19345306	19345664	588	"51,27,35"	"176,229,65"	"28,38,34"	"131,91,102"	233	298	0.546448354	0.808520524	"0.27,0.131,0.408"	"0.215,0.348,0.299"	-0.018
589	obscurus0700027	chrChromosome7	-	788928	788964	791378	791405	788746	788800	791566	791623	589	"4,0,10"	"6,0,6"	"5,5,2"	"1,10,4"	176	185	1	1	"0.412,NA,0.637"	"0.84,0.345,0.345"	0.014
590	obscurus1300485	chrChromosome13	-	19546546	19546652	19546842	19546900	19546140	19546367	19547013	19547091	590	"32,34,38"	"63,495,81"	"10,9,9"	"63,54,72"	207	255	0.100109012	0.325284184	"0.385,0.078,0.366"	"0.164,0.17,0.133"	0.121
591	obscurus0500033	chrChromosome5	+	736947	737075	738526	738705	736333	736484	739013	739085	591	"18,2,15"	"165,56,78"	"22,15,10"	"80,102,58"	277	298	0.048750227	0.225284408	"0.105,0.037,0.171"	"0.228,0.137,0.156"	-0.069
592	obscurus0102068	chrChromosome1	-	56386176	56386303	56391531	56391670	56385684	56385878	56393874	56394068	592	"49,20,30"	"54,37,51"	"37,35,29"	"29,53,44"	288	276	0.494851936	0.761360857	"0.465,0.341,0.361"	"0.55,0.388,0.387"	-0.053
593	obscurus0600971	chrChromosome6	-	19887659	19887775	19893977	19894150	19886441	19886583	19897774	19897990	593	"597,86,330"	"436,423,113"	"277,151,269"	"235,126,164"	298	265	0.434618541	0.719197585	"0.549,0.153,0.722"	"0.512,0.516,0.593"	-0.066
594	obscurus0600971	chrChromosome6	-	19944331	19944412	19980920	19981017	19905113	19905208	20054745	20055282	594	"216,26,140"	"151,60,95"	"149,86,127"	"113,76,115"	246	230	0.570163956	0.823649052	"0.572,0.288,0.579"	"0.552,0.514,0.508"	-0.045
595	obscurus0600971	chrChromosome6	-	19960374	19960490	19980920	19981017	19944331	19944412	20054745	20055282	595	"231,31,145"	"493,201,207"	"161,104,144"	"335,197,272"	246	265	0.247095978	0.531783553	"0.335,0.142,0.43"	"0.341,0.363,0.363"	-0.053
596	obscurus1900017	chrChromosome19	-	371093	371205	371806	371918	365298	365360	371982	372100	596	"62,37,52"	"90,40,63"	"28,38,40"	"39,76,41"	261	261	0.544236277	0.806275966	"0.408,0.481,0.452"	"0.418,0.333,0.494"	0.032
597	obscurus1900017	chrChromosome19	-	372743	373098	373735	373977	372543	372641	375458	375521	597	"124,132,58"	"121,48,69"	"74,83,50"	"38,69,65"	298	298	0.763515589	0.948063438	"0.506,0.733,0.457"	"0.661,0.546,0.435"	0.018
598	obscurus1900017	chrChromosome19	-	402413	402544	405228	405327	401760	402003	405776	405996	598	"14,7,42"	"106,43,52"	"18,16,12"	"43,46,75"	248	280	0.947188156	1	"0.13,0.155,0.477"	"0.321,0.282,0.153"	0.002
599	obscurus1900017	chrChromosome19	-	406447	406693	409556	409757	405776	405996	413113	413207	599	"68,51,56"	"83,41,59"	"53,41,36"	"52,63,49"	298	298	0.299414588	0.590197183	"0.45,0.554,0.487"	"0.505,0.394,0.424"	0.056
600	obscurus0101153	chrChromosome1	-	36608246	36608303	36608643	36608712	36607986	36608127	36610471	36610528	600	"35,15,85"	"84,7,43"	"25,18,17"	"68,88,73"	218	206	0.000152852	0.005719636	"0.283,0.669,0.651"	"0.258,0.162,0.18"	0.334
601	obscurus0100513	chrChromosome1	+	16475832	16475893	16476448	16476624	16475637	16475692	16476718	16476820	601	"33,65,27"	"62,41,68"	"26,41,28"	"35,55,42"	210	298	0.9387322	1	"0.43,0.692,0.36"	"0.513,0.514,0.486"	-0.01
602	obscurus1800001	chrChromosome18	-	64875	65072	72285	72517	51823	51922	72659	72931	602	"31,3,11"	"26,11,21"	"11,17,9"	"9,5,2"	298	298	0.004678946	0.066189971	"0.544,0.214,0.344"	"0.55,0.773,0.818"	-0.346
603	obscurus1100289	chrChromosome11	-	14180377	14180586	14181067	14181161	14179781	14179932	14183134	14183225	603	"5,5,3"	"7,10,2"	"3,2,3"	"4,3,4"	243	298	0.919879593	1	"0.467,0.38,0.648"	"0.479,0.45,0.479"	0.029
604	obscurus1100154	chrChromosome11	+	9399270	9399396	9402821	9402974	9398133	9398142	9404466	9404568	604	"15,8,22"	"49,19,61"	"13,14,7"	"63,81,89"	275	298	0.00120667	0.026236615	"0.249,0.313,0.281"	"0.183,0.158,0.079"	0.141
605	obscurus0700938	chrChromosome7	+	33748967	33749100	33757155	33757241	33741735	33741921	33814230	33814371	605	"11,8,10"	"6,4,1"	"10,6,0"	"0,0,0"	282	235	1	1	"0.604,0.625,0.893"	"1.0,1.0,NA"	-0.293
606	obscurus1300253	chrChromosome13	-	14330999	14331099	14331467	14331634	14329635	14329665	14331818	14331943	606	"495,109,561"	"253,288,342"	"77,266,125"	"28,109,58"	298	249	0.014427212	0.119245137	"0.62,0.24,0.578"	"0.697,0.671,0.643"	-0.191
607	obscurus0500028	chrChromosome5	+	617755	617794	619970	620141	616325	616427	620980	621154	607	"195,45,128"	"588,547,474"	"106,152,152"	"610,496,567"	188	298	0.372233094	0.661241024	"0.345,0.115,0.3"	"0.216,0.327,0.298"	-0.027
608	obscurus1500772	chrChromosome15	-	24275703	24275785	24276980	24277147	24275432	24275639	24277605	24277769	608	"1,228,881,901"	"1,096,625,608"	"24,041,761,827"	"15,371,010,456"	298	231	0.005533515	0.069850856	"0.465,0.522,0.535"	"0.548,0.575,0.584"	-0.062
609	obscurus1500772	chrChromosome15	-	24279155	24279350	24281024	24281224	24277605	24277769	24283660	24283851	609	"11,613,821,081"	"3,0,0"	"22,401,488,770"	"2,1,0"	298	298	1	1	"0.997,1.0,1.0"	"0.999,0.999,1.0"	0
610	obscurus1500772	chrChromosome15	-	24281024	24281224	24283660	24283851	24279155	24279350	24285063	24285309	610	"14,663,861,175"	"12,732,329,985"	"21,941,743,799"	"17,911,395,695"	298	298	0.050396994	0.22836138	"0.535,0.142,0.544"	"0.551,0.555,0.535"	-0.14
611	obscurus0100059	chrChromosome1	+	1352060	1352144	1352364	1352411	1344558	1344627	1354101	1354222	611	"21,4,29"	"7,8,8"	"26,16,9"	"2,4,5"	233	196	0.118926697	0.358324592	"0.716,0.296,0.753"	"0.916,0.771,0.602"	-0.175
612	obscurus0400203	chrChromosome4	+	10610928	10610955	10611175	10611381	10610509	10610571	10611930	10612051	612	"33,15,19"	"124,117,61"	"17,14,9"	"50,57,28"	176	298	0.313035391	0.59840875	"0.311,0.178,0.345"	"0.365,0.294,0.352"	-0.059
613	obscurus0400203	chrChromosome4	+	10613354	10613418	10613653	10613813	10613186	10613261	10616539	10616692	613	"57,128,27"	"147,374,74"	"23,15,12"	"66,107,34"	213	298	0.106239571	0.336726209	"0.352,0.324,0.338"	"0.328,0.164,0.331"	0.064
614	obscurus0400203	chrChromosome4	+	10613354	10613418	10616539	10616692	10613186	10613261	10616959	10617083	614	"57,128,29"	"146,239,70"	"22,13,11"	"78,91,34"	213	298	0.001250849	0.026381544	"0.353,0.428,0.367"	"0.283,0.167,0.312"	0.129
615	obscurus0900166	chrChromosome9	-	13218813	13218901	13219617	13219770	13213924	13213963	13219890	13220003	615	"13,3,5"	"0,0,8"	"11,8,2"	"5,11,0"	298	237	0.133370096	0.379697475	"1.0,1.0,0.332"	"0.636,0.366,1.0"	0.11
616	obscurus0100961	chrChromosome1	-	28566341	28566454	28568669	28568820	28565017	28565237	28568892	28568965	616	"109,19,80"	"112,18,42"	"38,69,79"	"43,84,51"	298	262	0.440743059	0.724167066	"0.461,0.481,0.626"	"0.437,0.419,0.577"	0.045
617	obscurus0501108	chrChromosome5	+	34781182	34781231	34835947	34836012	34774171	34774296	34852707	34852778	617	"13,36,32"	"15,6,13"	"12,26,28"	"21,23,15"	198	214	0.083452298	0.297860511	"0.484,0.866,0.727"	"0.382,0.55,0.669"	0.159
618	obscurus0501108	chrChromosome5	+	34781182	34781231	34852707	34852778	34774171	34774296	34853488	34853560	618	"29,69,47"	"12,1,22"	"30,45,45"	"13,17,25"	198	220	0.036224064	0.189678362	"0.729,0.987,0.704"	"0.719,0.746,0.667"	0.096
619	obscurus0501108	chrChromosome5	+	34781182	34781231	34853488	34853560	34774171	34774296	34853713	34853864	619	"16,43,37"	"34,7,36"	"20,26,32"	"34,35,23"	198	221	0.309621626	0.597605801	"0.344,0.873,0.534"	"0.396,0.453,0.608"	0.098
620	obscurus0501108	chrChromosome5	+	34781182	34781231	34853713	34853864	34774171	34774296	34856610	34856715	620	"13,38,32"	"44,11,70"	"12,24,28"	"60,83,57"	198	298	0.069508997	0.272400125	"0.308,0.839,0.408"	"0.231,0.303,0.425"	0.199
621	obscurus0501108	chrChromosome5	+	34835947	34836012	34852707	34852778	34781182	34781231	34853488	34853560	621	"25,12,28"	"12,0,20"	"29,33,64"	"13,17,24"	214	220	0.68495807	0.900380173	"0.682,1.0,0.59"	"0.696,0.666,0.733"	0.059
622	obscurus0501108	chrChromosome5	+	34835947	34836012	34853488	34853560	34781182	34781231	34853713	34853864	622	"20,7,17"	"51,41,54"	"23,23,41"	"51,55,38"	214	221	0.018608843	0.138670068	"0.288,0.15,0.245"	"0.318,0.302,0.527"	-0.155
623	obscurus0501108	chrChromosome5	+	34852707	34852778	34853488	34853560	34835947	34836012	34853713	34853864	623	"11,0,21"	"41,9,48"	"17,24,20"	"39,43,48"	220	221	0.12738574	0.375044309	"0.212,0.0,0.305"	"0.305,0.359,0.295"	-0.147
624	obscurus1400546	chrChromosome14	-	16841105	16841169	16841241	16841352	16840889	16841030	16841435	16841520	624	"81,45,51"	"56,100,34"	"52,81,47"	"33,41,32"	260	213	0.062389985	0.255732802	"0.542,0.269,0.551"	"0.563,0.618,0.546"	-0.122
625	obscurus0400166	chrChromosome4	-	8890407	8890520	8892993	8893102	8890108	8890330	8893322	8893424	625	"84,55,45"	"75,18,46"	"43,45,53"	"52,37,67"	258	262	0.100889354	0.326904052	"0.532,0.756,0.498"	"0.456,0.553,0.445"	0.111
626	obscurus0100043	chrChromosome1	-	854227	854376	854637	854739	850199	850268	898708	898884	626	"795,41,518"	"759,190,935"	"355,301,570"	"432,273,668"	251	298	0.040275343	0.201376715	"0.554,0.204,0.397"	"0.494,0.567,0.503"	-0.136
627	obscurus0100043	chrChromosome1	-	990064	990258	991455	991615	981503	981605	991705	991769	627	"19,481,338,906"	"16,121,022,934"	"11,788,251,651"	"12,547,141,487"	298	298	0.337707368	0.622798961	"0.547,0.567,0.492"	"0.484,0.536,0.526"	0.02
628	obscurus0700199	chrChromosome7	+	7543889	7544004	7553617	7553667	7540597	7540700	7557101	7557280	628	"698,106,517"	"473,101,209"	"557,372,270"	"319,314,267"	264	199	0.28841705	0.578830065	"0.527,0.442,0.651"	"0.568,0.472,0.433"	0.049
629	obscurus0700199	chrChromosome7	+	7543889	7544004	7557101	7557280	7540597	7540700	7563660	7563725	629	"669,98,447"	"992,97,911"	"523,341,241"	"791,689,445"	264	298	0.271692091	0.565640637	"0.432,0.533,0.356"	"0.427,0.358,0.379"	0.052
630	obscurus0700199	chrChromosome7	+	7553617	7553667	7557101	7557280	7543889	7544004	7563660	7563725	630	"228,68,184"	"1006,97,971"	"228,166,144"	"815,715,476"	199	298	0.648756339	0.879155786	"0.253,0.512,0.221"	"0.295,0.258,0.312"	0.04
631	obscurus0700199	chrChromosome7	+	7570869	7570922	7571992	7572099	7569687	7569780	7573067	7573135	631	"402,129,275"	"537,510,560"	"351,220,148"	"541,359,240"	202	256	0.117716094	0.357462485	"0.487,0.243,0.384"	"0.451,0.437,0.439"	-0.071
632	obscurus1300428	chrChromosome13	+	17751366	17751456	17751845	17751979	17748352	17748546	17752755	17752999	632	"517,465,188"	"5,751,563,192"	"7,491,074,218"	"7,141,086,179"	239	283	0.034748873	0.18788739	"0.516,0.261,0.537"	"0.554,0.539,0.591"	-0.123
633	obscurus0100540	chrChromosome1	+	16796333	16796449	16796776	16796917	16795558	16795652	16797217	16797339	633	"233,155,225"	"1,0,0"	"266,275,291"	"6,9,11"	265	290	0.000516301	0.015356641	"0.996,1.0,1.0"	"0.98,0.971,0.967"	0.026
634	obscurus1500153	chrChromosome15	+	10310521	10310551	10311394	10311456	10309330	10309453	10318101	10318154	634	"11,0,13"	"87,18,34"	"10,2,19"	"45,41,51"	179	211	0.539985683	0.802481445	"0.13,0.0,0.311"	"0.208,0.054,0.305"	-0.042
635	obscurus0200622	chrChromosome2	+	25587379	25587465	25588052	25588140	25587056	25587145	25588297	25588478	635	"42,1,69"	"182,90,95"	"9,17,9"	"198,272,319"	235	237	5.80E-05	0.002964384	"0.189,0.011,0.423"	"0.044,0.059,0.028"	0.164
636	obscurus0300245	chrChromosome3	-	8547052	8547187	8547394	8547482	8544619	8544731	8548131	8548312	636	"19,35,18"	"14,12,2"	"3,4,5"	"10,13,11"	237	284	1.72E-06	0.000165859	"0.619,0.778,0.915"	"0.264,0.269,0.353"	0.475
637	obscurus0201565	chrChromosome2	+	45248405	45248445	45249701	45249821	45247314	45247474	45251470	45251607	637	"12,0,10"	"6,9,19"	"3,2,7"	"6,9,10"	189	269	0.916626401	1	"0.74,0.0,0.428"	"0.416,0.24,0.499"	0.004
638	obscurus0801247	chrChromosome8	-	31886843	31886914	31888052	31888113	31886616	31886722	31891216	31891267	638	"9,6,9"	"2,0,3"	"7,5,3"	"0,0,0"	210	220	0.027414004	0.169150237	"0.825,1.0,0.759"	"1.0,1.0,1.0"	-0.139
639	obscurus0102101	chrChromosome1	-	59806413	59806562	59808430	59808546	59805958	59806044	59811006	59811144	639	"506,164,458"	"634,71,510"	"391,416,401"	"506,521,553"	265	298	0.061884915	0.25456206	"0.473,0.722,0.502"	"0.465,0.473,0.449"	0.103
640	obscurus0102101	chrChromosome1	-	59821005	59821059	59821858	59821945	59820060	59820132	59824721	59825187	640	"913,25,454"	"6,2,4"	"310,499,573"	"5,2,5"	236	203	1	1	"0.992,0.915,0.99"	"0.982,0.995,0.99"	-0.023
641	obscurus0102059	chrChromosome1	-	56048204	56048278	56049596	56049677	56048000	56048094	56050628	56050751	641	"75,47,52"	"37,9,49"	"51,62,86"	"32,45,58"	230	223	0.254354166	0.542372853	"0.663,0.835,0.507"	"0.607,0.572,0.59"	0.079
642	obscurus0101137	chrChromosome1	+	35626307	35626362	35626839	35626902	35626079	35626190	35627270	35627449	642	"32,5,21"	"46,33,14"	"39,37,24"	"47,58,44"	204	212	0.704933877	0.912193848	"0.42,0.136,0.609"	"0.463,0.399,0.362"	-0.02
643	obscurus2200023	chrChromosome22	+	334348	334533	334636	334799	334137	334247	334900	334990	643	"237,97,231"	"235,47,198"	"92,174,56"	"134,138,66"	298	298	0.095217908	0.317031353	"0.502,0.674,0.538"	"0.407,0.558,0.459"	0.097
644	obscurus2200023	chrChromosome22	+	344527	344614	346185	346377	344280	344368	346495	346641	644	"113,107,110"	"282,256,216"	"73,77,46"	"165,213,99"	236	298	0.651929132	0.880391359	"0.336,0.345,0.391"	"0.358,0.313,0.37"	0.01
645	obscurus2200023	chrChromosome22	+	344527	344614	346721	346803	344280	344368	346889	346985	645	"113,107,112"	"123,78,80"	"71,81,45"	"36,65,29"	236	231	0.171172894	0.427932235	"0.473,0.573,0.578"	"0.659,0.549,0.603"	-0.062
646	obscurus2200023	chrChromosome22	+	344527	344614	346889	346985	344280	344368	347048	347252	646	"113,109,110"	"271,46,246"	"76,80,45"	"105,122,62"	236	245	0.839644586	0.988149899	"0.302,0.711,0.317"	"0.429,0.405,0.43"	0.022
647	obscurus0200059	chrChromosome2	+	4556203	4556356	4556719	4557090	4552941	4553220	4562973	4563073	647	"173,48,49"	"98,48,43"	"68,112,114"	"39,51,41"	298	298	0.007587798	0.081652971	"0.638,0.5,0.533"	"0.636,0.687,0.735"	-0.129
648	obscurus0200059	chrChromosome2	+	4556719	4557090	4562973	4563073	4556203	4556356	4563556	4563679	648	"110,43,43"	"52,13,35"	"35,49,75"	"28,38,42"	298	249	0.230538434	0.51230763	"0.639,0.734,0.507"	"0.511,0.519,0.599"	0.084
649	obscurus1100630	chrChromosome11	+	19873508	19873665	19874078	19874156	19870602	19870702	19874583	19874660	649	"153,2,84"	"72,80,55"	"106,105,61"	"43,38,31"	298	227	0.004830519	0.066707169	"0.618,0.019,0.538"	"0.653,0.678,0.6"	-0.252
650	obscurus0100704	chrChromosome1	-	20195955	20196078	20196276	20196468	20195786	20195825	20196712	20196766	650	"368,193,147"	"233,177,191"	"339,441,355"	"220,289,295"	298	272	0.135384255	0.379697475	"0.59,0.499,0.413"	"0.584,0.582,0.523"	-0.062
651	obscurus0100017	chrChromosome1	+	257893	258488	258971	259588	257542	257701	261141	261325	651	"18,732,384,212,302"	"0,0,0"	"141,751,465,314,897"	"0,0,1"	298	298	1	1	"1.0,1.0,1.0"	"1.0,1.0,1.0"	0
652	obscurus0600029	chrChromosome6	+	1085349	1085476	1086762	1086861	1079504	1079655	1086936	1087044	652	"0,0,1"	"10,1,0"	"2,0,0"	"2,0,0"	276	248	1	1	"0.0,0.0,1.0"	"0.473,NA,NA"	-0.14
653	obscurus0401148	chrChromosome4	-	31813547	31813604	31814316	31814545	31812138	31812680	31819632	31819947	653	"134,115,114"	"50,24,35"	"88,98,262"	"27,44,25"	298	206	0.412482892	0.69953239	"0.649,0.768,0.692"	"0.693,0.606,0.879"	-0.023
654	obscurus0201527	chrChromosome2	+	44197322	44197379	44199829	44199939	44181350	44181453	44204822	44204954	654	"93,101,201"	"183,38,229"	"48,59,36"	"92,75,93"	206	259	0.057258003	0.245873409	"0.39,0.77,0.525"	"0.396,0.497,0.327"	0.155
655	obscurus0800650	chrChromosome8	+	14710326	14710492	14711020	14711233	14709965	14710098	14711604	14711716	655	"151,29,93"	"222,240,128"	"65,42,36"	"54,77,134"	298	298	0.399099457	0.687472549	"0.405,0.108,0.421"	"0.546,0.353,0.212"	-0.059
656	obscurus0101912	chrChromosome1	+	50375431	50375523	50375807	50375919	50374887	50374981	50376335	50376481	656	"11,741,571,350"	"12,542,721,777"	"2,533,042,398"	"2,552,532,034"	241	261	0.00077418	0.020410213	"0.503,0.385,0.451"	"0.518,0.565,0.561"	-0.102
657	obscurus1900905	chrChromosome19	-	27261841	27262000	27263714	27263820	27251002	27251129	27263912	27264028	657	"126,18,98"	"249,224,186"	"88,61,69"	"195,208,172"	255	298	0.393950507	0.684105672	"0.372,0.086,0.381"	"0.345,0.255,0.319"	-0.027
658	obscurus2200013	chrChromosome22	+	210435	210729	212011	212179	210025	210156	212321	212495	658	"45,692,874,188"	"527,313,663,960"	"262,024,283,144"	"354,336,975,169"	298	298	0.626153405	0.867727142	"0.464,0.174,0.514"	"0.425,0.396,0.378"	-0.016
659	obscurus0101295	chrChromosome1	-	40132244	40132334	40132650	40132890	40131941	40132130	40134535	40134695	659	"11,646,968,414,730"	"754,110,485,874"	"15,875,169,308,625"	"465,363,633,242"	298	239	0.613096581	0.861007305	"0.553,0.881,0.668"	"0.732,0.681,0.681"	0.003
660	obscurus1100088	chrChromosome11	-	5731042	5731124	5749807	5749912	5730671	5730713	5749974	5750050	660	"207,25,76"	"26,22,15"	"103,138,121"	"26,21,16"	254	231	0.233011381	0.51585813	"0.879,0.508,0.822"	"0.783,0.857,0.873"	-0.101
661	obscurus0600586	chrChromosome6	+	14450363	14450472	14451298	14451402	14449891	14449904	14451725	14451803	661	"19,5,30"	"89,61,91"	"9,17,15"	"104,57,91"	258	253	0.354900453	0.637282548	"0.173,0.074,0.244"	"0.078,0.226,0.139"	0.016
662	obscurus0200719	chrChromosome2	-	27676185	27676274	27676407	27676534	27676036	27676111	27676887	27676958	662	"115,117,98"	"75,45,54"	"62,64,27"	"36,47,27"	276	238	0.111612331	0.348976559	"0.569,0.692,0.61"	"0.598,0.54,0.463"	0.09
663	obscurus1200306	chrChromosome12	-	13814919	13814989	13815270	13815355	13814665	13814761	13815440	13815511	663	"214,97,141"	"102,78,79"	"94,91,120"	"66,50,69"	234	219	0.866861074	0.997659386	"0.663,0.538,0.626"	"0.571,0.63,0.619"	0.002
664	obscurus0500440	chrChromosome5	-	12639265	12639348	12639920	12640066	12637578	12637729	12641065	12641159	664	"48,47,43"	"45,18,26"	"55,81,24"	"48,52,17"	295	232	0.49696769	0.762042318	"0.456,0.673,0.565"	"0.474,0.551,0.526"	0.048
665	obscurus0102105	chrChromosome1	-	60073101	60073247	60074680	60074771	60069637	60069739	60074919	60075647	665	"23,8,37"	"23,8,39"	"12,16,11"	"14,7,12"	240	295	0.5155459	0.782766025	"0.551,0.551,0.538"	"0.513,0.738,0.53"	-0.047
666	obscurus0100675	chrChromosome1	-	19784980	19785111	19785723	19785795	19784783	19784889	19786349	19786461	666	"30,0,31"	"80,79,46"	"24,32,13"	"46,56,36"	221	280	0.047399216	0.222603606	"0.322,0.0,0.461"	"0.398,0.42,0.314"	-0.116
667	obscurus1400220	chrChromosome14	-	10979444	10979593	10979970	10980693	10978197	10978274	10981153	10981236	667	"107,187,56"	"66,26,40"	"97,120,99"	"87,106,84"	298	298	0.004443384	0.065244622	"0.618,0.878,0.583"	"0.527,0.531,0.541"	0.16
668	obscurus0201617	chrChromosome2	+	47257179	47257272	47261337	47261424	47247431	47247494	47265794	47266016	668	"98,39,104"	"99,80,121"	"63,131,102"	"84,86,148"	242	236	0.43282419	0.718277627	"0.491,0.322,0.456"	"0.422,0.598,0.402"	-0.051
669	obscurus2100517	chrChromosome21	+	14735394	14735492	14735675	14735802	14734835	14734964	14735948	14736043	669	"20,0,13"	"49,35,14"	"18,41,19"	"45,46,27"	247	276	0.067840647	0.272301557	"0.313,0.0,0.509"	"0.309,0.499,0.44"	-0.142
670	obscurus0100768	chrChromosome1	-	22023511	22023620	22023693	22027039	22022894	22022911	22027159	22027244	670	"66,63,56"	"42,15,45"	"40,25,52"	"22,15,25"	298	258	0.9582036	1	"0.576,0.784,0.519"	"0.612,0.591,0.643"	0.011
671	obscurus0200799	chrChromosome2	-	28587874	28587990	28588329	28588470	28587740	28587799	28588737	28588835	671	"13,875,381,192"	"896,879,755"	"111,315,252,201"	"93,810,451,615"	290	265	0.468312354	0.742515223	"0.586,0.359,0.591"	"0.52,0.571,0.555"	-0.037
672	obscurus0200785	chrChromosome2	+	28354868	28355078	28357455	28357614	28350903	28351390	28358827	28358952	672	"755,454,625"	"720,425,513"	"567,431,464"	"616,452,411"	298	298	0.259000444	0.548902018	"0.512,0.516,0.549"	"0.479,0.488,0.53"	0.027
