ONTOLOGY,ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
BP,GO:0048670,regulation of collateral sprouting,6/1661,16/21022,0.375,4.746086695,4.390497604,0.000965437,0.032971941,0.029957391,ulk1b/robo2/plxna3/pard3ab/casp9/ulk2,6
BP,GO:0006887,exocytosis,30/1661,208/21022,0.144230769,1.82541796,3.504091324,0.000971734,0.032971941,0.029957391,exoc7/ptbp1a/exoc5/exoc3l1/sytl1/stxbp5l/stx1b/napab/doc2g/exoc6/dchs1b/syt7a/cadpsb/unc13a/septin5b/rims1a/dtnbp1a/llgl2/cadpsa/rab3ip/cacna1ha/stx3b/baiap3/snapin/sybl1/mical3a/rph3ab/septin2/rap1ab/doc2a,30
MF,GO:1902936,phosphatidylinositol bisphosphate binding,13/1639,62/20660,0.209677419,2.643035683,3.803275318,0.000987326,0.030520093,0.02713481,exoc7/zgc:92360/snx14/plekha5/wdr45b/hip1/picalma/wdr45/ttpal/snap91a/wipi1/svila/snap91b,13
MF,GO:0140993,histone modifying activity,26/1639,171/20660,0.152046784,1.916587279,3.532961877,0.000998321,0.030520093,0.02713481,kat2b/kmt2bb/meaf6/kdm6a/kdm4aa/ehmt1b/dot1l/kmt2cb/ehmt2/kdm5bb/setd1a/kmt2ca/kdm2bb/gtf3c4/smyd2a/prmt2/setd4/kdm4ab/ezh1/prkcbb/hdac5/kat7a/cdk10/riox2/clocka/kat14,26
CC,GO:0045211,postsynaptic membrane,31/1691,221/21740,0.140271493,1.803372124,3.486158107,0.000999686,0.020645687,0.017568851,dmd/shank2b/grid2ipb/gphna/gphnb/chrna11/dbn1/gria4b/scrib/chrnb3a/gria1a/kcnma1a/si:dkey-40c11.2/grik1a/nlgn2a/kcnc4/grin2aa/dlg1b/grin3ba/gria1b/gria3b/shank3b/grin2da/grik3/grin2bb/gria2b/nlgn3a/rph3ab/dlg3/dbnlb/grid2,31
MF,GO:0003729,mRNA binding,43/1639,333/20660,0.129129129,1.627704581,3.389754321,0.00106319,0.030578649,0.027186871,ptbp1a/msi2b/hnrnpl2/pcbp3/ddx3xb/ncbp3/casc3/celf3a/zgc:158803/ddx20/celf4/hnrnpl/syncrip/rbm42/celf2/ythdc1/myef2/znf638/msi1b/csdc2a/pabpc1a/ddx3xa/exosc8/ptbp2b/cpeb3/ddx19b/khdrbs2/lrpprc/eif4g3a/ilf3b/n4bp1/srrm4/atxn2/hnrpkl/rbpms2b/secisbp2/nudt21/rbms3/pcf11/eif4a3/qki2/carhsp1/snrnp70,43
MF,GO:0003712,transcription coregulator activity,44/1639,343/20660,0.128279883,1.616999628,3.38243628,0.001071682,0.030578649,0.027186871,casp8ap2/znf410/tle3a/bcor/crtc1b/tle2a/tbl1xr1a/med1l/gon4lb/yap1/med14/taf15/smarcb1b/zmiz1a/zmiz2/ncoa3/camta1b/ncor1/kmt2cb/lpin1a/smarcd2/ctbp2a/kmt2ca/mrtfbb/kdm2bb/hcfc1a/taf6l/atxn7l3a/pias4a/pprc1/setd4/si:ch211-13c6.2/akirin1/dyrk1b/rereb/supt3h/prkcbb/kat7a/hcfc1a/rerea/fus/cbfa2t3/ewsr1b/ncoa6,44
BP,GO:0051047,positive regulation of secretion,8/1661,28/21022,0.285714286,3.616066053,4.057212309,0.001105878,0.036680358,0.033326755,ptbp1a/doc2g/cadpsb/cadpsa/cacna1ha/baiap3/rph3ab/doc2a,8
BP,GO:1903532,positive regulation of secretion by cell,8/1661,28/21022,0.285714286,3.616066053,4.057212309,0.001105878,0.036680358,0.033326755,ptbp1a/doc2g/cadpsb/cadpsa/cacna1ha/baiap3/rph3ab/doc2a,8
BP,GO:0002098,tRNA wobble uridine modification,7/1661,22/21022,0.318181818,4.02698265,4.160631326,0.001121651,0.036790166,0.033426524,elp3/elp2/elp4/alkbh8/elp1/gtpbp3/ctu2,7
MF,GO:0032266,phosphatidylinositol-3-phosphate binding,7/1639,22/20660,0.318181818,4.010760442,4.14745029,0.00114861,0.031716444,0.028198461,bbs5/plekha5/wdr45b/zfyve28/wdr45/tecpr1b/wipi1,7
BP,GO:0048925,lateral line system development,26/1661,174/21022,0.149425287,1.891160982,3.457372698,0.001221553,0.039626641,0.036003666,anos1a/eya4/scrib/yap1/sh3pxd2aa/ctnnd1/apc/mcoln1b/aldh1l1/shtn3/abhd12/llgl2/wnk1b/gna13a/lrp5/erbb3b/setb/col17a1b/rtn4a/kif1b/itchb/stat3/ext2/cdh6/mib1/nsfa,26
BP,GO:0022600,digestive system process,9/1661,35/21022,0.257142857,3.254459448,3.909749012,0.00125722,0.040340368,0.036652139,tcf7l2/ptbp1a/tfap2b/cracd/mllt10/dot1l/cdipt/flna/shank3b,9
MF,GO:0004725,protein tyrosine phosphatase activity,20/1639,121/20660,0.165289256,2.083511918,3.508844984,0.001312941,0.03512118,0.031225545,ptprea/eya4/dusp8a/ptprz1b/ptprua/ptprna/cdc14ab/ca16b/ptpdc1a/ptpn22/dusp7/ptprsa/dusp12/ptprt/ptprn2/ptprn2/ptpn18/cdkn3/ptprub/tns2a,20
CC,GO:0099634,postsynaptic specialization membrane,15/1691,81/21740,0.185185185,2.380795935,3.61574701,0.001321413,0.026152956,0.022255369,gria4b/gria1a/grik1a/nlgn2a/grin2aa/dlg1b/grin3ba/gria1b/gria3b/grin2da/grin2bb/gria2b/nlgn3a/dlg3/grid2,15
BP,GO:0031346,positive regulation of cell projection organization,19/1661,113/21022,0.168141593,2.128038872,3.521634387,0.001329352,0.041766626,0.037947997,dbn1/cdkl5/tiam1a/robo2/si:dkey-40c11.2/spast/plxna2/pacsin1a/tenm4/tenm3/tncb/plxna3/cntn2/chodl/ddr1/akirin1/dscama/ddr2b/dbnlb,19
BP,GO:0048916,posterior lateral line development,16/1661,88/21022,0.181818182,2.301132943,3.582486057,0.001339029,0.041766626,0.037947997,anos1a/eya4/yap1/sh3pxd2aa/ctnnd1/apc/shtn3/abhd12/llgl2/wnk1b/lrp5/rtn4a/itchb/stat3/ext2/mib1,16
BP,GO:0017157,regulation of exocytosis,14/1661,72/21022,0.194444444,2.460933842,3.637076148,0.001344116,0.041766626,0.037947997,ptbp1a/doc2g/syt7a/cadpsb/septin5b/rims1a/dtnbp1a/cadpsa/cacna1ha/baiap3/rph3ab/septin2/rap1ab/doc2a,14
BP,GO:0032940,secretion by cell,39/1661,299/21022,0.130434783,1.650812763,3.319807884,0.001366947,0.042033622,0.038190583,exoc7/ptbp1a/exoc5/exoc3l1/sytl1/stxbp5l/caska/ptprna/stx1b/napab/doc2g/exoc6/dchs1b/syt7a/porcnl/cadpsb/unc13a/septin5b/trappc11/rims1a/dtnbp1a/llgl2/cadpsa/rab3ip/cacna1ha/trpm7/drd2a/stx3b/baiap3/snapin/sybl1/mical3a/rph3ab/mia3/septin2/ptprn2/ptprn2/rap1ab/doc2a,39
BP,GO:0051962,positive regulation of nervous system development,18/1661,105/21022,0.171428571,2.169639632,3.519205572,0.001402177,0.042672429,0.038770984,numb/dbn1/ncanb/cdkl5/tiam1a/robo2/si:dkey-40c11.2/gata3/spast/plxna2/tenm4/tncb/plxna3/cntn2/chodl/dscama/stat3/dbnlb,18
BP,GO:0048489,synaptic vesicle transport,8/1661,29/21022,0.275862069,3.49137412,3.932315043,0.001422548,0.042850632,0.038932895,dnm1b/picalma/dtnbp1a/kif5c/snap91a/dnm3a/snapin/snap91b,8
BP,GO:0007268,chemical synaptic transmission,56/1661,472/21022,0.118644068,1.501586751,3.228187507,0.001475324,0.043551561,0.039569739,camk2g1/gabrg1/chrna11/gabrg2/gria4b/caska/glra2/gabrb3/slc12a7b/sncb/napab/chrnb3a/dlgap4b/doc2g/gria1a/si:ch211-176g13.8/nalcn/camk2b1/rimbp2b/syt7a/cadpsb/camk2d2/grik1a/nlgn2a/apba2b/unc13a/slc17a6b/grin2aa/rims1a/dtnbp1a/slc17a6a/nrxn2a/dlg1b/grin3ba/gria1b/cadpsa/gria3b/grm8b/gabrb4/grin2da/trpm7/drd2a/grin2bb/stx3b/sv2a/camk2g2/gria2b/baiap3/snapin/nlgn3a/cacna1ab/rph3ab/dlg3/grid2/rap1ab/doc2a,56
BP,GO:0098916,anterograde trans-synaptic signaling,56/1661,472/21022,0.118644068,1.501586751,3.228187507,0.001475324,0.043551561,0.039569739,camk2g1/gabrg1/chrna11/gabrg2/gria4b/caska/glra2/gabrb3/slc12a7b/sncb/napab/chrnb3a/dlgap4b/doc2g/gria1a/si:ch211-176g13.8/nalcn/camk2b1/rimbp2b/syt7a/cadpsb/camk2d2/grik1a/nlgn2a/apba2b/unc13a/slc17a6b/grin2aa/rims1a/dtnbp1a/slc17a6a/nrxn2a/dlg1b/grin3ba/gria1b/cadpsa/gria3b/grm8b/gabrb4/grin2da/trpm7/drd2a/grin2bb/stx3b/sv2a/camk2g2/gria2b/baiap3/snapin/nlgn3a/cacna1ab/rph3ab/dlg3/grid2/rap1ab/doc2a,56
CC,GO:0005815,microtubule organizing center,47/1691,386/21740,0.121761658,1.565404167,3.255054503,0.001486758,0.028248401,0.024038528,dzip1/clasp1a/lrrc45/arhgef10/map2k1/ddx11/ccnd2a/kat2b/npm1a/specc1/bbs5/ift88/ttll7/yes1/kif2c/cep41/ccdc88aa/apc/gnai2b/ttll11/spast/ofd1/ttll5/lrmp/cetn3/kif2a/ttll1/rilp/mzt2b/usp20/usp33/ahi1/ccdc88c/brsk1b/cep43/ndel1b/odf2a/clasp2/hook1/ift57/fbxl7/mapre2/mib1/ttll4/rps7/rad51d/ccdc15,47
BP,GO:0044804,nucleophagy,7/1661,23/21022,0.304347826,3.851896448,4.008168525,0.001503404,0.043765403,0.03976403,atg13/ulk1b/wdr45b/wdr45/wipi1/atg4b/ulk2,7
BP,GO:0035459,vesicle cargo loading,5/1661,12/21022,0.416666667,5.273429661,4.337123278,0.001512219,0.043765403,0.03976403,sec24c/sec31a/sec23a/sec24b/mia3,5
BP,GO:0010976,positive regulation of neuron projection development,9/1661,36/21022,0.25,3.164057797,3.80629883,0.0015603,0.044718514,0.040630001,dbn1/si:dkey-40c11.2/pacsin1a/tenm4/tenm3/tncb/ddr1/ddr2b/dbnlb,9
BP,GO:0016050,vesicle organization,33/1661,243/21022,0.135802469,1.718747445,3.300766014,0.001584936,0.044987785,0.040874652,sec24c/gpr143/pikfyve/vamp4/agfg1a/stx1b/dnm1b/sec16b/doc2g/washc4/usp8/klhl12/syt7a/zdhhc20a/sec31a/picalma/spast/dtnbp1a/sec23a/sec24b/yipf4/snap91a/stx3b/dnm3a/dmxl2/atp13a2/sybl1/rph3ab/hook1/chmp5b/snap91b/gosr1/doc2a,33
BP,GO:0099537,trans-synaptic signaling,56/1661,474/21022,0.11814346,1.495250942,3.194311848,0.001624141,0.045661566,0.041486832,camk2g1/gabrg1/chrna11/gabrg2/gria4b/caska/glra2/gabrb3/slc12a7b/sncb/napab/chrnb3a/dlgap4b/doc2g/gria1a/si:ch211-176g13.8/nalcn/camk2b1/rimbp2b/syt7a/cadpsb/camk2d2/grik1a/nlgn2a/apba2b/unc13a/slc17a6b/grin2aa/rims1a/dtnbp1a/slc17a6a/nrxn2a/dlg1b/grin3ba/gria1b/cadpsa/gria3b/grm8b/gabrb4/grin2da/trpm7/drd2a/grin2bb/stx3b/sv2a/camk2g2/gria2b/baiap3/snapin/nlgn3a/cacna1ab/rph3ab/dlg3/grid2/rap1ab/doc2a,56
CC,GO:0030055,cell-substrate junction,16/1691,91/21740,0.175824176,2.260448009,3.499225572,0.001640838,0.029976849,0.025509385,fermt2/evlb/ptk2bb/tns1a/map2k1/tns1b/parvb/nexn/arhgap24/map2k2a/vcla/enah/tln2a/itgbl1/tns2a/lasp1,16
BP,GO:1990778,protein localization to cell periphery,22/1661,142/21022,0.154929577,1.96082455,3.364888098,0.00175344,0.048831648,0.04436708,camk2g1/ank3a/efr3bb/scrib/stx1b/arhgap44a/camk2b1/prkcz/cnstb/grip2b/camk2d2/si:ch211-126j24.1/golga7/arfrp1/grip1/zdhhc7/efr3a/arl13b/stx3b/camk2g2/efcab7/nsfa,22
BP,GO:0045927,positive regulation of growth,8/1661,30/21022,0.266666667,3.374994983,3.812799999,0.001807108,0.049643402,0.045104618,dbn1/cdkl5/si:dkey-40c11.2/spast/tncb/cntn2/dscama/dbnlb,8
BP,GO:0008654,phospholipid biosynthetic process,23/1661,152/21022,0.151315789,1.915087614,3.316430162,0.001919626,0.049643402,0.045104618,efr3bb/pi4kb/pip5k1ca/pip4k2aa/impa1/gpat3/gpam/cdipt/ptpmt1/dgkaa/agpat2/slc30a5/dpm1/pigv/mppe1/crls1/pcyt2/etnk2/pip5k1cb/pik3c2b/pik3cb/cds1/ptdss1a,23
BP,GO:0007269,neurotransmitter secretion,16/1661,91/21022,0.175824176,2.225271417,3.430880723,0.00192592,0.049643402,0.045104618,caska/napab/doc2g/syt7a/cadpsb/unc13a/rims1a/dtnbp1a/cadpsa/trpm7/stx3b/baiap3/snapin/rph3ab/rap1ab/doc2a,16
BP,GO:0099643,signal release from synapse,16/1661,91/21022,0.175824176,2.225271417,3.430880723,0.00192592,0.049643402,0.045104618,caska/napab/doc2g/syt7a/cadpsb/unc13a/rims1a/dtnbp1a/cadpsa/trpm7/stx3b/baiap3/snapin/rph3ab/rap1ab/doc2a,16
BP,GO:0048638,regulation of developmental growth,18/1661,108/21022,0.166666667,2.109371864,3.385463088,0.001945374,0.049643402,0.045104618,dbn1/wwc1/cdkl5/yap1/ulk1b/robo2/si:dkey-40c11.2/spast/tncb/plxna3/cntn2/pard3ab/dscama/casp9/sec14l8/ext2/dbnlb/ulk2,18
BP,GO:0062237,protein localization to postsynapse,6/1661,18/21022,0.333333333,4.218743729,4.001467168,0.001950757,0.049643402,0.045104618,scrib/stx1b/arhgap44a/grip2b/grip1/stx3b,6
BP,GO:0098877,neurotransmitter receptor transport to plasma membrane,6/1661,18/21022,0.333333333,4.218743729,4.001467168,0.001950757,0.049643402,0.045104618,scrib/stx1b/arhgap44a/grip2b/grip1/stx3b,6
BP,GO:0098969,neurotransmitter receptor transport to postsynaptic membrane,6/1661,18/21022,0.333333333,4.218743729,4.001467168,0.001950757,0.049643402,0.045104618,scrib/stx1b/arhgap44a/grip2b/grip1/stx3b,6
BP,GO:1903539,protein localization to postsynaptic membrane,6/1661,18/21022,0.333333333,4.218743729,4.001467168,0.001950757,0.049643402,0.045104618,scrib/stx1b/arhgap44a/grip2b/grip1/stx3b,6
BP,GO:1903540,establishment of protein localization to postsynaptic membrane,6/1661,18/21022,0.333333333,4.218743729,4.001467168,0.001950757,0.049643402,0.045104618,scrib/stx1b/arhgap44a/grip2b/grip1/stx3b,6
MF,GO:0003725,double-stranded RNA binding,10/1639,44/20660,0.227272727,2.864828887,3.634884163,0.001959558,0.050829758,0.04519173,ilf2/mrpl44/dhx9/sidt2/zfr2/strbp/si:ch211-197h24.6/adar/ilf3b/zfr,10
BP,GO:0002097,tRNA wobble base modification,7/1661,24/21022,0.291666667,3.691400763,3.864049099,0.001979211,0.049937018,0.045371388,elp3/elp2/elp4/alkbh8/elp1/gtpbp3/ctu2,7
CC,GO:0035097,histone methyltransferase complex,12/1691,60/21740,0.2,2.57125961,3.539477535,0.001980218,0.034837172,0.029645372,kmt2bb/kdm6a/kmt2cb/setd1a/kmt2ca/hcfc1a/tex10/ezh1/hcfc1a/ncoa6/trim37/dido1,12
BP,GO:0051345,positive regulation of hydrolase activity,14/1661,75/21022,0.186666667,2.362496488,3.462204502,0.002019616,0.050524633,0.045905279,zgc:92360/rab3gap1/ect2/scrib/arhgap44a/tiam1a/rap1gds1/myo9aa/hip1/tsc2/si:dkey-33c9.6/ralgapa2/baxa/chn1,14
MF,GO:0005315,phosphate transmembrane transporter activity,7/1639,24/20660,0.291666667,3.676530405,3.851168266,0.002025633,0.050998281,0.045341561,slc37a2/xpr1a/slc25a24/slc17a6b/slc17a6a/slc37a4b/slc37a1,7
BP,GO:0051046,regulation of secretion,20/1661,126/21022,0.158730159,2.008925585,3.327058506,0.002067637,0.05129129,0.046601842,ptbp1a/caska/ptprna/doc2g/syt7a/cadpsb/septin5b/rims1a/dtnbp1a/cadpsa/cacna1ha/trpm7/drd2a/baiap3/rph3ab/septin2/ptprn2/ptprn2/rap1ab/doc2a,20
BP,GO:0098876,vesicle-mediated transport to the plasma membrane,18/1661,109/21022,0.165137615,2.090019829,3.341851046,0.00216181,0.053013995,0.048167045,exoc5/scrib/stx1b/gga1/arhgap44a/exoc6/rab11fip4a/cnstb/grip2b/golga7/arfrp1/grip1/llgl2/vps50/dennd1a/dennd1c/stx3b/nsfa,18
CC,GO:0030027,lamellipodium,15/1691,85/21740,0.176470588,2.268758479,3.403725699,0.00217804,0.036948893,0.031442382,fermt2/carmil2/dbn1/parvb/sh3rf1/scrib/si:ch73-362m14.4/nav3/si:dkey-40c11.2/cdc42bpb/abi3a/arhgef7a/carmil3/dbnlb/abi1a,15
MF,GO:0005516,calmodulin binding,21/1639,135/20660,0.155555556,1.960816216,3.28770678,0.002197589,0.053746744,0.047785164,camk2g1/eef2k/ryr2b/strn3/mknk2b/ryr3/camsap1b/camk2b1/phka2/plcb3/camk2d2/unc13a/phka1a/camsap2a/kcnq5a/strn4/kcnn2/camk2g2/camsap3/ppp3cca/ppp3ca,21
BP,GO:0050804,modulation of chemical synaptic transmission,27/1661,191/21022,0.141361257,1.789100744,3.20879289,0.002274143,0.053013995,0.048167045,camk2g1/gria4b/caska/dlgap4b/gria1a/nalcn/camk2b1/camk2d2/grik1a/nlgn2a/grin2aa/rims1a/dtnbp1a/grin3ba/gria1b/gria3b/grm8b/grin2da/trpm7/drd2a/grin2bb/camk2g2/gria2b/baiap3/nlgn3a/grid2/rap1ab,27
BP,GO:0099177,regulation of trans-synaptic signaling,27/1661,191/21022,0.141361257,1.789100744,3.20879289,0.002274143,0.053013995,0.048167045,camk2g1/gria4b/caska/dlgap4b/gria1a/nalcn/camk2b1/camk2d2/grik1a/nlgn2a/grin2aa/rims1a/dtnbp1a/grin3ba/gria1b/gria3b/grm8b/grin2da/trpm7/drd2a/grin2bb/camk2g2/gria2b/baiap3/nlgn3a/grid2/rap1ab,27
BP,GO:0051056,regulation of small GTPase mediated signal transduction,22/1661,145/21022,0.151724138,1.920255766,3.256912663,0.002297619,0.053013995,0.048167045,cyth1a/inf2/dennd4a/rap1gap2b/stard13b/arhgap44a/garnl3/dennd4a/rasa2/tsc2/rap1gapa/dock10/dennd4c/ralgapa2/dock7/mmd/arhgap24/madd/iqsec2b/chn1/diaph2/iqsec1b,22
BP,GO:0048532,anatomical structure arrangement,5/1661,13/21022,0.384615385,4.867781225,4.085813099,0.002298323,0.053013995,0.048167045,camk2g1/pi4kb/exosc8/camk2g2/slc7a6os,5
BP,GO:0060729,intestinal epithelial structure maintenance,5/1661,13/21022,0.384615385,4.867781225,4.085813099,0.002298323,0.053013995,0.048167045,tcf7l2/ptbp1a/mllt10/dot1l/cdipt,5
BP,GO:0061001,regulation of dendritic spine morphogenesis,5/1661,13/21022,0.384615385,4.867781225,4.085813099,0.002298323,0.053013995,0.048167045,dbn1/arhgap44a/si:dkey-40c11.2/dbnlb/tanc2a,5
BP,GO:0070142,synaptic vesicle budding,5/1661,13/21022,0.384615385,4.867781225,4.085813099,0.002298323,0.053013995,0.048167045,dnm1b/picalma/snap91a/dnm3a/snap91b,5
BP,GO:0008610,lipid biosynthetic process,55/1661,471/21022,0.116772824,1.477903854,3.072430846,0.00229871,0.053013995,0.048167045,tlcd3ba/efr3bb/tle3a/pi4kb/aclya/lss/pip5k1ca/b4galt6/pip4k2aa/impa1/acsl1a/gpat3/tecrb/prkag2b/gpam/acaca/dgat1a/hacd3/apc/pla2g6/cdipt/gal3st4/lpin1a/ptpmt1/dgkaa/rdh8a/agpat2/slc30a5/mogat2/smpd4/dpm1/pigv/mppe1/st3gal5/hmgcll1/crls1/gbgt1l4/st6galnac6/pcyt2/ugcg/cers5/acacb/samhd1/b4galt5/etnk2/cers6/prkaa1/pip5k1cb/pik3c2b/abhd3/st6galnac5a/pik3cb/fasn/cds1/ptdss1a,55
CC,GO:0030136,clathrin-coated vesicle,16/1691,94/21740,0.170212766,2.188306051,3.353116444,0.002320067,0.037118359,0.031586593,atp6v0a1b/sh3bp4a/aftpha/hip1/picalma/epn3a/clta/myo6b/dennd1a/epn3b/snap91a/epn1a/dbnlb/gak/ap1g2/snap91b,16
MF,GO:0035255,ionotropic glutamate receptor binding,5/1639,13/20660,0.384615385,4.848171962,4.074038418,0.00233981,0.055635472,0.049464396,shank2b/dlg1b/shank3b/gnas/dlg3,5
BP,GO:0008038,neuron recognition,9/1661,38/21022,0.236842105,2.997528439,3.609842389,0.002341277,0.053577124,0.048678688,anos1a/robo3/nexn/robo2/tncb/cntn3a.2/dscaml1/erbb3b/dscama,9
CC,GO:0032588,trans-Golgi network membrane,7/1691,25/21740,0.28,3.599763454,3.777192763,0.002344317,0.037118359,0.031586593,scamp3/aftpha/arfip1/slc30a5/arfip2a/baiap3/scamp2,7
BP,GO:0017156,calcium-ion regulated exocytosis,11/1661,53/21022,0.20754717,2.626764963,3.473133643,0.002498295,0.056091592,0.050963264,ptbp1a/doc2g/dchs1b/syt7a/cadpsb/unc13a/cadpsa/cacna1ha/baiap3/rph3ab/doc2a,11
BP,GO:0036465,synaptic vesicle recycling,11/1661,53/21022,0.20754717,2.626764963,3.473133643,0.002498295,0.056091592,0.050963264,sncb/dnm1b/nlgn2a/sh3gl3a/picalma/sh3gl2a/snap91a/dnm3a/itsn1/nlgn3a/snap91b,11
BP,GO:0016236,macroautophagy,22/1661,146/21022,0.150684932,1.907103329,3.221492723,0.002508161,0.056091592,0.050963264,atg13/snx14/ufl1/ubxn2a/rab3gap1/nbr1a/rubcn/acbd5a/ulk1b/atg16l1/wdr45b/wdr45/rab33a/retreg3/tecpr1b/pik3r4/wipi1/atp13a2/wdfy3/atg4b/ulk2/tex264a,22
MF,GO:0022824,transmitter-gated monoatomic ion channel activity,16/1639,93/20660,0.172043011,2.168644663,3.315629019,0.002525425,0.056888512,0.050578448,gabrg1/chrna11/gabrg2/gria4b/glra2/chrnb3a/gria1a/grik1a/grin2aa/grin3ba/gria1b/gria3b/grin2da/grin2bb/gria2b/grid2,16
MF,GO:0022835,transmitter-gated channel activity,16/1639,93/20660,0.172043011,2.168644663,3.315629019,0.002525425,0.056888512,0.050578448,gabrg1/chrna11/gabrg2/gria4b/glra2/chrnb3a/gria1a/grik1a/grin2aa/grin3ba/gria1b/gria3b/grin2da/grin2bb/gria2b/grid2,16
BP,GO:0010669,epithelial structure maintenance,7/1661,25/21022,0.28,3.543744732,3.727455928,0.002563649,0.056476795,0.051313248,tcf7l2/ptbp1a/cracd/mllt10/dot1l/cdipt/fras1,7
BP,GO:0030307,positive regulation of cell growth,7/1661,25/21022,0.28,3.543744732,3.727455928,0.002563649,0.056476795,0.051313248,dbn1/cdkl5/si:dkey-40c11.2/spast/cntn2/dscama/dbnlb,7
BP,GO:0140352,export from cell,42/1661,340/21022,0.123529412,1.563416794,3.067754411,0.002609297,0.057056638,0.051840077,exoc7/ptbp1a/exoc5/exoc3l1/sytl1/stxbp5l/caska/ptprna/stx1b/napab/atp1b3a/doc2g/exoc6/dchs1b/syt7a/porcnl/cadpsb/unc13a/septin5b/trappc11/rims1a/dtnbp1a/llgl2/cadpsa/rab3ip/cacna1ha/trpm7/drd2a/stx3b/baiap3/snapin/slc47a1/sybl1/mical3a/rph3ab/mia3/septin2/ptprn2/ptprn2/slc47a2.1/rap1ab/doc2a,42
BP,GO:0048668,collateral sprouting,6/1661,19/21022,0.315789474,3.996704585,3.827609964,0.002662313,0.057787858,0.052504444,ulk1b/robo2/plxna3/pard3ab/casp9/ulk2,6
BP,GO:0048193,Golgi vesicle transport,30/1661,222/21022,0.135135135,1.710301512,3.116270644,0.002713104,0.058460459,0.05311555,sec24c/cog7/scfd1/exoc5/spire2/nbas/cog6/gga1/sec16b/exoc6/klhl12/cnstb/sec31a/spast/tmed1b/golga7/arfrp1/ergic3/llgl2/sec23a/sec24b/vps54/yipf4/mppe1/sec22a/mia3/ap1g2/gosr1/copz1/nsfa,30
MF,GO:0030374,nuclear receptor coactivator activity,6/1639,19/20660,0.315789474,3.980604348,3.815427592,0.002717233,0.059639771,0.053024538,zmiz1a/zmiz2/ncoa3/pprc1/prkcbb/ncoa6,6
BP,GO:0006644,phospholipid metabolic process,38/1661,301/21022,0.126245847,1.597796628,3.059700823,0.002790036,0.059682509,0.054225871,efr3bb/plb1/plcg2/pi4kb/pip5k1ca/pikfyve/pip4k2aa/impa1/pnpla6/gpat3/gpam/plcb3/pla2g6/cdipt/ptpmt1/dgkaa/abhd12/agpat2/slc30a5/ppap2d/smpd4/dpm1/pigv/mppe1/mtmr11/crls1/inpp5l/pcyt2/dnajc19/plch2a/inpp5e/etnk2/pip5k1cb/pik3c2b/abhd3/pik3cb/cds1/ptdss1a,38
BP,GO:0010970,transport along microtubule,17/1661,103/21022,0.165048544,2.088892526,3.244746548,0.002846152,0.060444889,0.054918549,kif23/ttc21b/ift88/dynlt2b/psen2/mapk8ip3/kif1aa/si:ch211-235m3.5/spast/dtnbp1a/kif5c/dync1i1b/ift70/kif1b/ndel1b/rhot1b/ift57,17
CC,GO:0030662,coated vesicle membrane,16/1691,96/21740,0.166666667,2.142716341,3.25874606,0.002891676,0.043139068,0.036710032,sec24c/atp6v0a1b/sec16b/klhl12/aftpha/sec31a/epn3a/sec23a/clta/slc30a5/sec24b/epn3b/epn1a/dbnlb/ap1g2/copz1,16
CC,GO:1990752,microtubule end,7/1691,26/21740,0.269230769,3.461311013,3.646938833,0.002995386,0.043139068,0.036710032,slain1a/clip2/camsap1b/camsap2a/clip1a/nckap5l/mapre2,7
CC,GO:0098839,postsynaptic density membrane,13/1691,71/21740,0.183098592,2.353970065,3.318669694,0.00299703,0.043139068,0.036710032,gria4b/gria1a/grik1a/grin2aa/dlg1b/grin3ba/gria1b/gria3b/grin2da/grin2bb/gria2b/dlg3/grid2,13
MF,GO:0008514,organic anion transmembrane transporter activity,38/1639,302/20660,0.125827815,1.586090695,3.011814325,0.00315969,0.067617373,0.060117266,slc13a5a/slc37a2/gria4b/slc38a6/slc6a1a/slc6a22.1/slc25a24/slc25a26/gria1a/slc3a2b/slc35b1/slc38a3a/grik1a/slc6a1b/slc35d1a/slc17a6b/grin2aa/slc17a6a/slc23a1/slc27a6/slco1e1/slc7a8a/grin3ba/gria1b/slc4a8/gria3b/slc7a10a/slc6a6a/grin2da/slc37a4b/grin2bb/slc7a11/gria2b/slc37a1/slc16a3a/slc7a5/grid2/si:ch211-117c9.5,38
CC,GO:0045178,basal part of cell,22/1691,151/21740,0.145695364,1.873103027,3.12667637,0.003169353,0.044277719,0.03767899,clasp1a/numb/caska/slc4a10a/scrib/slc3a2b/slc9a1b/cacna1da/palm1a/slco1e1/slc7a8a/dstyk/dlg1b/slc4a8/clcn2b/erbb3b/slc16a3a/dlg3/slc39a14/clasp2/clcn2a/phldb2b,22
BP,GO:0030516,regulation of axon extension,10/1661,47/21022,0.212765957,2.692815146,3.402946256,0.003196575,0.067402071,0.061239651,dbn1/cdkl5/robo2/si:dkey-40c11.2/spast/tncb/cntn2/dscama/ext2/dbnlb,10
BP,GO:0010720,positive regulation of cell development,18/1661,113/21022,0.159292035,2.016036826,3.171974224,0.003240187,0.067619061,0.061436802,numb/dbn1/ncanb/cdkl5/tiam1a/robo2/si:dkey-40c11.2/gata3/spast/plxna2/tenm4/plxna3/cntn2/chodl/dscama/stat3/smad2/dbnlb,18
