ID	GeneID	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
426	obscurus0200231	chrChromosome2	+	13065908	13066053	13066470	13066600	13065328	13065532	13067124	13067214	426	"61,107,55"	"51,38,57"	"31,42,49"	"23,28,18"	294	279	0.541832354	0.798680857	"0.532,0.728,0.478"	"0.561,0.587,0.721"	-0.044
427	obscurus0100883	chrChromosome1	-	26520254	26520342	26520799	26520973	26517796	26517925	26523332	26523542	427	"11,5,11"	"2,0,4"	"38,27,12"	"11,11,12"	298	237	0.05677213	0.197073691	"0.814,1.0,0.686"	"0.733,0.661,0.443"	0.221
428	obscurus0100875	chrChromosome1	-	25968324	25968497	25972091	25972315	25963011	25963159	25972718	25972904	428	"48,1,7"	"20,12,8"	"75,51,119"	"61,70,98"	298	298	0.51089845	0.769709079	"0.706,0.077,0.467"	"0.551,0.421,0.548"	-0.09
429	obscurus0300435	chrChromosome3	+	13605000	13605108	13605245	13605327	13604601	13604702	13605509	13605639	429	"500,546,512"	"298,290,306"	"951,835,995"	"482,439,636"	257	231	0.744763473	0.955878806	"0.601,0.629,0.601"	"0.639,0.631,0.584"	-0.008
430	obscurus1200078	chrChromosome12	-	6133489	6133601	6133674	6133835	6133041	6133203	6135350	6135503	430	"23,38,24"	"24,27,12"	"17,13,14"	"4,8,3"	298	261	0.031773143	0.13098061	"0.456,0.552,0.637"	"0.788,0.587,0.803"	-0.178
431	obscurus0400101	chrChromosome4	-	5263343	5263409	5263819	5263968	5262744	5262952	5270472	5270571	431	"24,34,48"	"9,31,25"	"4,2,3"	"9,2,0"	298	215	0.797297146	0.986996182	"0.658,0.442,0.581"	"0.243,0.419,1.0"	0.006
432	obscurus0400101	chrChromosome4	-	5263819	5263968	5270472	5270571	5263343	5263409	5290725	5290774	432	"11,29,25"	"15,64,44"	"2,4,0"	"9,3,4"	248	298	0.256325344	0.514660359	"0.468,0.353,0.406"	"0.211,0.616,0.0"	0.133
433	obscurus0400101	chrChromosome4	-	5295736	5295896	5295973	5296058	5295159	5295230	5296207	5296239	433	"4,9,8"	"17,50,50"	"1,0,1"	"6,6,6"	234	298	0.002820983	0.024101601	"0.231,0.186,0.169"	"0.175,0.0,0.175"	0.079
434	obscurus0101693	chrChromosome1	+	46264214	46264349	46265298	46265402	46263519	46263652	46265558	46265683	434	"568,531,113"	"561,634,138"	"365,131,251"	"298,150,294"	284	253	0.450279616	0.721759676	"0.474,0.427,0.422"	"0.522,0.438,0.432"	-0.023
435	obscurus0101281	chrChromosome1	-	39984563	39984680	39985005	39985098	39983464	39983509	39986253	39986370	435	"6,5,4"	"16,26,21"	"4,0,0"	"3,1,4"	242	266	0.342750702	0.609721961	"0.292,0.174,0.173"	"0.594,0.0,0.0"	0.015
436	obscurus0101281	chrChromosome1	-	39984563	39984680	39986253	39986370	39983464	39983509	39987623	39987692	436	"15,14,7"	"23,46,40"	"10,3,2"	"4,1,3"	266	266	0.003044371	0.025274022	"0.395,0.233,0.149"	"0.714,0.75,0.4"	-0.362
437	obscurus0101281	chrChromosome1	-	39985005	39985098	39986253	39986370	39984563	39984680	39987623	39987692	437	"11,13,5"	"15,12,17"	"9,3,3"	"1,0,1"	266	242	9.50E-07	2.53E-05	"0.4,0.496,0.211"	"0.891,1.0,0.732"	-0.505
438	obscurus0100286	chrChromosome1	+	7856075	7856172	7858010	7858100	7855352	7855422	7858713	7858835	438	"23,58,29"	"32,113,66"	"102,57,80"	"188,81,65"	246	239	0.098010494	0.280942133	"0.411,0.333,0.299"	"0.345,0.406,0.545"	-0.084
439	obscurus1900681	chrChromosome19	+	16024268	16024766	16045950	16046089	16020948	16021096	16051954	16052151	439	"31,35,6"	"31,27,9"	"20,4,11"	"10,1,8"	298	288	0.118428919	0.319685426	"0.491,0.556,0.392"	"0.659,0.794,0.571"	-0.195
440	obscurus0800001	chrChromosome8	-	46954	47239	47783	47906	44599	44653	47977	48151	440	"55,38,21"	"19,31,9"	"94,40,35"	"97,100,132"	272	298	1.12E-05	0.000234402	"0.76,0.573,0.719"	"0.515,0.305,0.225"	0.336
441	obscurus0800001	chrChromosome8	-	50085	50240	54673	55030	47977	48151	60179	60281	441	"42,59,12"	"52,56,21"	"87,91,56"	"83,100,64"	298	298	0.583924082	0.834081307	"0.447,0.513,0.364"	"0.512,0.476,0.467"	-0.044
442	obscurus0800028	chrChromosome8	-	1008054	1008120	1015731	1015989	1006300	1006384	1020868	1020973	442	"0,3,1"	"31,42,24"	"3,0,3"	"40,18,28"	298	215	0.329562793	0.599205079	"0.0,0.049,0.029"	"0.051,0.0,0.072"	-0.015
443	obscurus0800028	chrChromosome8	-	1024732	1024851	1029561	1029588	1020868	1020973	1029744	1029796	443	"12,4,12"	"35,45,33"	"17,8,7"	"36,41,45"	176	268	0.88383817	1	"0.343,0.119,0.356"	"0.418,0.229,0.192"	-0.007
444	obscurus0301014	chrChromosome3	-	30691182	30691402	30694991	30695063	30690292	30690412	30695151	30695308	444	"4,8,5"	"9,26,18"	"3,1,1"	"11,15,10"	221	298	0.03429197	0.137794216	"0.375,0.293,0.272"	"0.269,0.082,0.119"	0.157
445	obscurus0101665	chrChromosome1	-	45809276	45809401	45809686	45809787	45809057	45809202	45809881	45809961	445	"25,75,13"	"20,87,18"	"192,185,276"	"237,230,277"	250	274	0.792662713	0.985563624	"0.578,0.486,0.442"	"0.47,0.469,0.522"	0.015
446	obscurus0900093	chrChromosome9	-	7022713	7022809	7026594	7026639	7021968	7022107	7052850	7052978	446	"0,6,1"	"16,8,6"	"0,1,1"	"2,1,19"	194	245	0.017218736	0.088611041	"0.0,0.486,0.174"	"0.0,0.558,0.062"	0.013
447	obscurus2000961	chrChromosome20	-	27170250	27170290	27170520	27170624	27169933	27170104	27170848	27170967	447	"117,162,148"	"47,98,39"	"280,256,109"	"63,67,17"	253	189	0.002607778	0.022568654	"0.65,0.553,0.739"	"0.769,0.741,0.827"	-0.132
448	obscurus2000961	chrChromosome20	-	27170520	27170624	27170848	27170967	27170250	27170290	27171900	27172021	448	"186,277,179"	"86,191,133"	"309,300,141"	"303,341,127"	268	253	0.000338925	0.004970906	"0.671,0.578,0.56"	"0.491,0.454,0.512"	0.117
449	obscurus2000961	chrChromosome20	-	27170520	27170624	27171900	27172021	27170250	27170290	27172275	27172419	449	"211,338,245"	"86,196,132"	"546,528,227"	"302,340,128"	270	253	0.22730344	0.49353068	"0.697,0.618,0.635"	"0.629,0.593,0.624"	0.035
450	obscurus2000961	chrChromosome20	-	27170848	27170967	27171900	27172021	27170520	27170624	27172275	27172419	450	"206,331,245"	"136,189,174"	"548,530,227"	"350,352,139"	270	268	0.995533802	1	"0.601,0.635,0.583"	"0.608,0.599,0.618"	-0.002
451	obscurus2000961	chrChromosome20	-	27172908	27173035	27175888	27175953	27172696	27172827	27176089	27176274	451	"93,118,82"	"138,216,179"	"191,116,64"	"303,269,101"	214	276	0.996746159	1	"0.465,0.413,0.371"	"0.448,0.357,0.45"	-0.002
452	obscurus0300471	chrChromosome3	+	14313027	14313109	14314232	14314376	14312654	14312754	14314538	14314599	452	"519,583,288"	"834,976,575"	"328,202,223"	"442,377,296"	231	293	0.155225617	0.384784629	"0.441,0.431,0.388"	"0.485,0.405,0.489"	-0.04
453	obscurus0100025	chrChromosome1	-	598160	598260	598847	598978	598040	598084	599804	599874	453	"19,9,19"	"0,0,1"	"34,9,5"	"23,6,6"	280	249	2.32E-11	1.46E-09	"1.0,1.0,0.944"	"0.568,0.572,0.426"	0.459
454	obscurus0100774	chrChromosome1	-	22210388	22210460	22211653	22211758	22208641	22208793	22212922	22213153	454	"240,019,481,206"	"17,331,617,829"	"615,705,722"	"357,514,551"	254	221	0.390154152	0.665379175	"0.546,0.512,0.559"	"0.6,0.544,0.533"	-0.02
455	obscurus0101381	chrChromosome1	+	41906966	41907041	41907720	41907859	41903884	41904016	41907999	41908126	455	"10,1,15"	"0,11,15"	"6,2,1"	"2,8,2"	224	288	0.599797861	0.847869071	"1.0,0.105,0.562"	"0.794,0.243,0.391"	0.08
456	obscurus1500016	chrChromosome15	-	544670	544733	544862	545015	543968	544001	545615	546634	456	"153,251,104"	"2,0,0"	"112,154,46"	"1,1,0"	298	212	1	1	"0.982,1.0,1.0"	"0.988,0.991,1.0"	0.001
457	obscurus1500016	chrChromosome15	-	544670	544733	545615	546634	543968	544001	560395	560530	457	"79,104,48"	"2,0,0"	"42,118,71"	"1,0,0"	298	212	1	1	"0.966,1.0,1.0"	"0.968,1.0,1.0"	-0.001
458	obscurus1500016	chrChromosome15	-	544862	545015	545615	546634	544670	544733	560395	560530	458	"79,105,48"	"182,208,108"	"42,117,71"	"117,155,55"	298	298	0.106776855	0.296415244	"0.303,0.335,0.308"	"0.264,0.43,0.563"	-0.104
459	obscurus0700397	chrChromosome7	-	12803341	12803389	12804048	12804132	12802996	12803056	12804215	12804311	459	"745,501,275"	"649,495,247"	"1,277,0"	"926,468,585"	233	197	0	0	"0.493,0.461,0.485"	"0.001,0.334,0.0"	0.368
460	obscurus0500834	chrChromosome5	-	20342044	20342123	20342386	20342467	20340427	20340811	20345179	20345434	460	"2,11,10"	"8,28,18"	"43,41,21"	"60,52,65"	230	228	0.269374419	0.5254478	"0.199,0.28,0.355"	"0.415,0.439,0.243"	-0.088
461	obscurus1000347	chrChromosome10	+	10932237	10932340	10936066	10936164	10930552	10930638	10942502	10942594	461	"16,20,20"	"7,11,7"	"12,16,4"	"8,11,7"	252	247	0.110613478	0.306100192	"0.691,0.641,0.737"	"0.595,0.588,0.359"	0.176
462	obscurus1000347	chrChromosome10	+	10936066	10936164	10942502	10942594	10932237	10932340	10944961	10945394	462	"20,18,8"	"4,18,13"	"12,19,6"	"7,4,7"	247	241	0.493228482	0.756169102	"0.83,0.494,0.375"	"0.626,0.823,0.455"	-0.068
463	obscurus0500379	chrChromosome5	-	11510249	11510373	11510837	11510911	11509720	11509879	11511157	11511290	463	"563,502,244"	"13,851,279,670"	"343,163,259"	"899,432,885"	223	273	0.240986738	0.502531587	"0.332,0.325,0.308"	"0.318,0.316,0.264"	0.022
464	obscurus0200382	chrChromosome2	-	19164793	19164830	19166238	19166304	19163129	19163143	19167305	19167401	464	"40,20,36"	"5,1,16"	"23,20,28"	"1,5,0"	215	186	0.032053868	0.131197225	"0.874,0.945,0.661"	"0.952,0.776,1.0"	-0.083
465	obscurus1800402	chrChromosome18	-	9400170	9400296	9400788	9400920	9399888	9400062	9402716	9402780	465	"106,146,46"	"149,226,116"	"150,61,53"	"92,40,20"	281	275	7.80E-09	3.12E-07	"0.41,0.387,0.28"	"0.615,0.599,0.722"	-0.286
466	obscurus1600449	chrChromosome16	-	16994173	16994307	16994579	16994645	16993906	16994093	16994784	16994961	466	"2,360,704,670"	"1,912,623,844"	"181,167,203"	"295,196,302"	215	283	0.001355257	0.014368991	"0.619,0.598,0.511"	"0.447,0.529,0.469"	0.094
467	obscurus0101332	chrChromosome1	-	41093897	41094033	41105162	41105233	41085997	41086021	41110120	41110204	467	"407,337,189"	"486,490,224"	"365,421,517"	"331,429,546"	220	285	0.013356292	0.07306603	"0.52,0.471,0.522"	"0.588,0.56,0.551"	-0.062
468	obscurus0101332	chrChromosome1	-	41105162	41105233	41110120	41110204	41093897	41094033	41120315	41120472	468	"331,292,144"	"201,205,114"	"248,222,319"	"180,173,216"	233	220	0.63994468	0.879674859	"0.609,0.574,0.544"	"0.565,0.548,0.582"	0.011
469	obscurus0200073	chrChromosome2	+	5028396	5028501	5028904	5028977	5026627	5026775	5030514	5030615	469	"28,6,7"	"4,10,8"	"8,1,0"	"6,0,2"	254	222	0.594350668	0.844957331	"0.86,0.344,0.433"	"0.538,1.0,0.0"	0.033
470	obscurus0200073	chrChromosome2	+	5044395	5044515	5047223	5047277	5041978	5042062	5048723	5048780	470	"13,27,3"	"13,7,6"	"8,4,6"	"5,5,7"	269	203	0.58316298	0.834081307	"0.43,0.744,0.274"	"0.547,0.376,0.393"	0.044
471	obscurus0100683	chrChromosome1	-	19986344	19986459	19986542	19986616	19984635	19984729	19986698	19986798	471	"579,318,273"	"1,008,498,397"	"392,287,449"	"548,594,743"	223	264	0.623156119	0.85921299	"0.405,0.431,0.449"	"0.459,0.364,0.417"	0.015
472	obscurus0500945	chrChromosome5	+	24446545	24446667	24447761	24447835	24439326	24439443	24462023	24462124	472	"40,20,7"	"22,20,10"	"43,40,47"	"27,22,27"	271	223	0.231863134	0.498017199	"0.599,0.451,0.365"	"0.567,0.599,0.589"	-0.113
473	obscurus0600008	chrChromosome6	-	243239	243330	243697	243856	242798	242998	244047	244142	473	"180,122,39"	"76,39,85"	"119,53,35"	"51,35,27"	298	240	0.721356481	0.943169858	"0.656,0.716,0.27"	"0.653,0.549,0.511"	-0.024
474	obscurus1500481	chrChromosome15	-	16153702	16153811	16154332	16154650	16153307	16153410	16154862	16155055	474	"85,86,59"	"48,98,33"	"22,26,52"	"61,65,100"	298	258	2.98E-07	8.73E-06	"0.605,0.432,0.608"	"0.238,0.257,0.31"	0.28
475	obscurus1500481	chrChromosome15	-	16171358	16171569	16172327	16172441	16170032	16170276	16172692	16172723	475	"77,64,51"	"194,131,92"	"217,121,199"	"218,155,225"	263	298	9.25E-07	2.53E-05	"0.31,0.356,0.386"	"0.53,0.469,0.501"	-0.149
476	obscurus0101848	chrChromosome1	-	48591602	48591683	48591816	48591870	48590847	48590886	48592776	48592959	476	"2,1,6"	"0,0,3"	"0,3,0"	"3,1,6"	203	230	6.09E-05	0.001095636	"1.0,1.0,0.694"	"0.0,0.773,0.0"	0.64
477	obscurus1801104	chrChromosome18	+	27550608	27550645	27575669	27575782	27550403	27550498	27579570	27579800	477	"4,2,1"	"2,4,4"	"4,4,0"	"19,9,6"	186	262	0.127018693	0.332668006	"0.738,0.413,0.26"	"0.229,0.385,0.0"	0.266
478	obscurus0700132	chrChromosome7	+	4372438	4372480	4376916	4376969	4369636	4369726	4378229	4378399	478	"9,2,0"	"2,3,0"	"0,0,0"	"0,1,1"	191	202	1	1	"0.826,0.414,NA"	"NA,0.0,0.0"	0.62
479	obscurus0400533	chrChromosome4	-	19100012	19100141	19104953	19105028	19097185	19097355	19105722	19105850	479	"150,134,126"	"197,142,183"	"84,92,127"	"120,87,106"	224	278	0.203983023	0.4555966	"0.486,0.539,0.461"	"0.465,0.568,0.598"	-0.048
480	obscurus0501011	chrChromosome5	+	28032939	28033065	28034003	28034114	28032730	28032863	28038611	28038708	480	"197,224,92"	"143,127,66"	"89,43,74"	"72,45,62"	275	260	0.05948908	0.202125058	"0.566,0.625,0.569"	"0.539,0.475,0.53"	0.072
481	obscurus0800421	chrChromosome8	-	10963316	10963786	10964196	10964263	10962253	10962445	10965131	10965461	481	"3,11,4"	"1,11,3"	"4,7,2"	"11,15,8"	216	298	0.011759218	0.068079684	"0.805,0.58,0.648"	"0.334,0.392,0.256"	0.35
482	obscurus0700027	chrChromosome7	-	788928	788964	791378	791405	788746	788800	791566	791623	482	"6,0,5"	"5,1,4"	"7,1,2"	"15,4,6"	176	185	0.248232686	0.506832398	"0.558,0.0,0.568"	"0.329,0.208,0.259"	0.11
483	obscurus0601259	chrChromosome6	-	33515763	33515902	33515964	33516039	33509356	33509440	33516145	33516236	483	"10,11,8"	"10,22,20"	"28,19,16"	"31,35,29"	224	288	0.640763164	0.879674859	"0.562,0.391,0.34"	"0.537,0.411,0.415"	-0.023
484	obscurus1900017	chrChromosome19	-	371093	371205	371806	371918	365298	365360	371982	372100	484	"19,22,24"	"28,53,40"	"10,12,18"	"13,29,21"	261	261	0.604259293	0.850608062	"0.404,0.293,0.375"	"0.435,0.293,0.462"	-0.039
485	obscurus1900017	chrChromosome19	-	415221	415370	417661	417757	413113	413207	425749	425833	485	"12,18,32"	"11,19,32"	"11,6,6"	"10,16,17"	245	298	0.089134802	0.265526044	"0.57,0.535,0.549"	"0.572,0.313,0.3"	0.156
486	obscurus0101153	chrChromosome1	-	36608246	36608303	36608643	36608712	36607986	36608127	36610471	36610528	486	"54,100,185"	"90,81,181"	"31,40,47"	"72,21,37"	218	206	0.837352874	0.999824327	"0.362,0.538,0.491"	"0.289,0.643,0.546"	-0.029
487	obscurus2200370	chrChromosome22	-	8521212	8521290	8521422	8521593	8521032	8521061	8521671	8521815	487	"234,181,238,503,114,000"	"14,457,112,038,672,600"	"159,532,156,148,131,000"	"1,184,929,682,477,770"	298	227	0.19186648	0.4365197	"0.552,0.601,0.546"	"0.506,0.551,0.563"	0.026
488	obscurus0700938	chrChromosome7	+	33748967	33749100	33757155	33757241	33741735	33741921	33814230	33814371	488	"26,17,0"	"4,0,0"	"27,25,22"	"6,0,6"	282	235	1	1	"0.844,1.0,NA"	"0.789,1.0,0.753"	0.075
489	obscurus0100059	chrChromosome1	+	1370572	1370646	1399402	1399515	1369930	1370072	1400796	1400917	489	"24,40,18"	"26,33,33"	"17,8,10"	"3,1,8"	223	262	0.002476383	0.022012293	"0.52,0.587,0.391"	"0.869,0.904,0.595"	-0.29
490	obscurus0100961	chrChromosome1	-	28561559	28561756	28564160	28564325	28561303	28561423	28564758	28564917	490	"71,107,46"	"76,89,43"	"88,64,64"	"56,34,41"	298	298	0.009412593	0.05874526	"0.483,0.546,0.517"	"0.611,0.653,0.61"	-0.109
491	obscurus0201415	chrChromosome2	-	38406509	38406586	38406918	38407018	38406158	38406227	38407387	38407393	491	"22,18,17"	"34,76,81"	"4,8,9"	"59,53,50"	249	226	0.003782987	0.030541545	"0.37,0.177,0.16"	"0.058,0.12,0.14"	0.13
492	obscurus0501108	chrChromosome5	+	34781182	34781231	34835947	34836012	34774171	34774296	34852707	34852778	492	"27,17,38"	"31,27,26"	"35,31,19"	"35,45,47"	198	214	0.228152509	0.49353068	"0.485,0.405,0.612"	"0.519,0.427,0.304"	0.084
493	obscurus0501108	chrChromosome5	+	34781182	34781231	34852707	34852778	34774171	34774296	34853488	34853560	493	"39,19,47"	"30,30,24"	"36,31,21"	"48,40,40"	198	220	0.055535702	0.194352136	"0.591,0.413,0.685"	"0.455,0.463,0.368"	0.134
494	obscurus0501108	chrChromosome5	+	34781182	34781231	34853488	34853560	34774171	34774296	34853713	34853864	494	"33,17,41"	"46,18,34"	"36,31,19"	"23,39,27"	198	221	0.903977225	1	"0.445,0.513,0.574"	"0.636,0.47,0.44"	-0.005
495	obscurus0501108	chrChromosome5	+	34835947	34836012	34852707	34852778	34781182	34781231	34853488	34853560	495	"12,20,28"	"26,29,25"	"32,40,35"	"48,40,39"	214	220	0.600252763	0.847869071	"0.322,0.415,0.535"	"0.407,0.507,0.48"	-0.041
496	obscurus0501108	chrChromosome5	+	34835947	34836012	34853488	34853560	34781182	34781231	34853713	34853864	496	"10,18,25"	"55,18,42"	"33,40,33"	"24,33,29"	214	221	0.005548416	0.03844572	"0.158,0.508,0.381"	"0.587,0.556,0.54"	-0.212
497	obscurus0501108	chrChromosome5	+	34852707	34852778	34853488	34853560	34835947	34836012	34853713	34853864	497	"28,29,35"	"45,22,36"	"23,42,36"	"24,33,29"	220	221	0.309811842	0.575178103	"0.385,0.57,0.494"	"0.49,0.561,0.555"	-0.052
498	obscurus1300391	chrChromosome13	-	16876576	16876695	16888863	16889632	16869659	16870384	16891499	16891878	498	"210,275,94"	"168,195,78"	"241,146,91"	"242,144,82"	298	268	0.056882634	0.197073691	"0.529,0.559,0.52"	"0.472,0.477,0.5"	0.053
499	obscurus0400166	chrChromosome4	-	8890407	8890520	8892993	8893102	8890108	8890330	8893322	8893424	499	"37,43,31"	"22,39,27"	"22,17,17"	"16,14,7"	258	262	0.489339126	0.754147866	"0.631,0.528,0.538"	"0.583,0.552,0.712"	-0.05
500	obscurus0700199	chrChromosome7	+	7543889	7544004	7553617	7553667	7540597	7540700	7557101	7557280	500	"45,19,48"	"64,49,43"	"11,13,24"	"22,6,15"	264	199	0.212462337	0.468588614	"0.346,0.226,0.457"	"0.274,0.62,0.547"	-0.137
501	obscurus1300428	chrChromosome13	+	17751366	17751456	17751845	17751979	17748352	17748546	17752755	17752999	501	"27,151,736,936"	"315,818,121,011"	"737,214,181"	"794,263,135"	239	283	0.513430942	0.769709079	"0.504,0.531,0.523"	"0.524,0.491,0.614"	-0.024
502	obscurus1300428	chrChromosome13	+	17753086	17753166	17753379	17753516	17752755	17752999	17753654	17753829	502	"18,761,154,589"	"31,342,065,927"	"490,179,128"	"833,361,211"	229	286	0.550551946	0.804420125	"0.428,0.411,0.442"	"0.424,0.382,0.431"	0.015
503	obscurus1300428	chrChromosome13	+	17753379	17753516	17753654	17753829	17753086	17753166	17754212	17754368	503	"325,720,391,050"	"374,925,291,249"	"769,374,227"	"973,521,249"	286	298	0.564829981	0.817452135	"0.475,0.457,0.467"	"0.452,0.428,0.487"	0.011
504	obscurus2100777	chrChromosome21	+	19432750	19432859	19480645	19480816	19430030	19430203	19506045	19506081	504	"138,103,58"	"174,113,66"	"78,44,47"	"144,68,90"	258	298	0.005059596	0.036495447	"0.478,0.513,0.504"	"0.385,0.428,0.376"	0.102
505	obscurus2100777	chrChromosome21	+	19480645	19480816	19506045	19506081	19432750	19432859	19510253	19510368	505	"124,87,55"	"31,15,11"	"80,21,46"	"15,9,8"	298	185	0.904904421	1	"0.713,0.783,0.756"	"0.768,0.592,0.781"	0.037
506	obscurus0200645	chrChromosome2	+	26433920	26434000	26434524	26434564	26425922	26425996	26434758	26434839	506	"9,7,5"	"5,8,4"	"8,3,11"	"3,4,1"	229	189	0.172999517	0.412573373	"0.598,0.419,0.508"	"0.688,0.382,0.901"	-0.149
507	obscurus0200622	chrChromosome2	+	25587379	25587465	25588052	25588140	25587056	25587145	25588297	25588478	507	"288,207,147"	"862,578,372"	"160,179,92"	"395,322,235"	235	237	0.04885755	0.179181965	"0.252,0.265,0.285"	"0.29,0.359,0.283"	-0.043
508	obscurus0100415	chrChromosome1	-	12954983	12955109	12956058	12956197	12947711	12947812	12959991	12960131	508	"170,158,71"	"91,121,49"	"47,43,63"	"48,8,42"	288	275	0.557002314	0.808848245	"0.641,0.555,0.58"	"0.483,0.837,0.589"	-0.044
509	obscurus0100415	chrChromosome1	-	12956058	12956197	12959991	12960131	12954983	12955109	12967161	12967180	509	"146,140,38"	"196,147,74"	"63,36,79"	"66,32,65"	289	288	0.036098434	0.14245122	"0.426,0.487,0.339"	"0.488,0.529,0.548"	-0.104
510	obscurus0900033	chrChromosome9	-	3063752	3063836	3069853	3069952	3061951	3062091	3070341	3070468	510	"540,785,653"	"18,31,17"	"518,494,524"	"74,44,64"	248	233	3.11E-15	3.04E-13	"0.966,0.96,0.973"	"0.868,0.913,0.885"	0.078
511	obscurus2200023	chrChromosome22	+	334348	334533	334636	334799	334137	334247	334900	334990	511	"8,1,8"	"4,2,6"	"3,3,2"	"6,3,2"	298	298	0.274787043	0.529130411	"0.667,0.333,0.571"	"0.333,0.5,0.5"	0.079
512	obscurus0201124	chrChromosome2	+	33298023	33298142	33298359	33298433	33296814	33296993	33298504	33298556	512	"143,152,114"	"98,123,78"	"154,177,217"	"87,40,66"	268	223	0.000103747	0.001690693	"0.548,0.507,0.549"	"0.596,0.786,0.732"	-0.17
513	obscurus0101365	chrChromosome1	+	41659935	41660047	41660378	41660436	41654727	41654890	41661277	41661430	513	"32,65,80"	"70,47,78"	"258,345,231"	"99,219,104"	261	207	0.000593772	0.00816437	"0.266,0.523,0.449"	"0.674,0.555,0.638"	-0.21
514	obscurus0100704	chrChromosome1	-	20195955	20196078	20196276	20196468	20195786	20195825	20196712	20196766	514	"270,339,355"	"225,275,256"	"126,112,62"	"106,99,100"	298	272	0.094786187	0.275286615	"0.523,0.529,0.559"	"0.52,0.508,0.361"	0.074
515	obscurus1800669	chrChromosome18	-	14085952	14086015	14090243	14090361	14084796	14084925	14090588	14090767	515	"5,5,9"	"0,7,0"	"47,35,34"	"26,19,14"	267	212	0.065192429	0.215674203	"1.0,0.362,1.0"	"0.589,0.594,0.659"	0.173
516	obscurus0700021	chrChromosome7	-	554336	554415	555022	555105	554075	554203	555302	555382	516	"6,17,28"	"14,14,47"	"10,10,23"	"10,23,23"	232	228	0.805431679	0.988535394	"0.296,0.544,0.369"	"0.496,0.299,0.496"	-0.027
517	obscurus0700190	chrChromosome7	+	7230607	7230803	7231747	7231870	7229275	7229354	7233099	7233260	517	"41,38,26"	"38,44,48"	"99,49,73"	"88,53,92"	298	272	0.437915644	0.713640309	"0.496,0.441,0.331"	"0.507,0.458,0.42"	-0.039
518	obscurus1900905	chrChromosome19	-	27261841	27262000	27263714	27263820	27251002	27251129	27263912	27264028	518	"55,82,43"	"95,152,55"	"43,56,42"	"80,71,60"	255	298	0.582668108	0.834081307	"0.404,0.387,0.477"	"0.386,0.48,0.45"	-0.016
519	obscurus1900905	chrChromosome19	-	27261841	27262000	27265907	27266047	27251002	27251129	27275483	27275645	519	"159,186,109"	"96,152,56"	"79,113,68"	"80,70,58"	289	298	0.212169205	0.468588614	"0.631,0.558,0.667"	"0.505,0.625,0.547"	0.06
520	obscurus2100675	chrChromosome21	-	17155917	17156015	17156478	17156604	17155776	17155834	17156834	17156995	520	"30,813,508,991"	"20,662,490,668"	"80,108,90"	"66,52,50"	275	247	0.399952224	0.674248959	"0.573,0.559,0.571"	"0.521,0.651,0.618"	-0.029
521	obscurus2100675	chrChromosome21	-	17156110	17156167	17156478	17156604	17155917	17156015	17156834	17156995	521	"30,793,506,989"	"10,311,346,350"	"80,108,90"	"30,47,40"	275	206	0.28324209	0.540679045	"0.691,0.661,0.679"	"0.666,0.633,0.628"	0.035
522	obscurus0700052	chrChromosome7	+	1665292	1665460	1669526	1669754	1659373	1659519	1675742	1676026	522	"23,9,29"	"23,10,27"	"17,17,16"	"38,32,27"	298	298	0.008952528	0.057088584	"0.5,0.474,0.518"	"0.309,0.347,0.372"	0.155
523	obscurus0401261	chrChromosome4	-	35073259	35073315	35073530	35073710	35072746	35072892	35076831	35077022	523	"165,93,34"	"46,34,21"	"82,22,17"	"42,10,7"	298	205	0.322089575	0.589007346	"0.712,0.653,0.527"	"0.573,0.602,0.626"	0.03
524	obscurus0401261	chrChromosome4	-	35073530	35073710	35076831	35077022	35073259	35073315	35077106	35077187	524	"104,56,35"	"110,83,44"	"67,19,28"	"104,21,29"	298	298	0.739657763	0.955878806	"0.486,0.403,0.443"	"0.392,0.475,0.491"	-0.009
525	obscurus0600586	chrChromosome6	+	14450363	14450472	14451298	14451402	14449891	14449904	14451725	14451803	525	"12,24,29"	"31,64,85"	"24,28,12"	"28,17,22"	258	253	0.001910938	0.019553783	"0.275,0.269,0.251"	"0.457,0.618,0.348"	-0.209
526	obscurus1400220	chrChromosome14	-	10979444	10979593	10979970	10980693	10978197	10978274	10981153	10981236	526	"97,61,74"	"98,82,80"	"43,51,101"	"60,45,76"	298	298	0.392561565	0.665614985	"0.497,0.427,0.481"	"0.417,0.531,0.571"	-0.038
527	obscurus2100519	chrChromosome21	-	14754804	14754909	14755315	14755546	14754023	14754247	14755933	14756065	527	"205,297,105"	"143,297,83"	"113,78,104"	"100,82,94"	298	254	0.402848815	0.676539995	"0.55,0.46,0.519"	"0.491,0.448,0.485"	0.035
528	obscurus0600393	chrChromosome6	-	11802838	11802901	11809567	11809748	11779464	11779548	11824145	11824291	528	"75,49,33"	"32,18,9"	"59,37,35"	"24,22,5"	298	212	0.930282596	1	"0.625,0.659,0.723"	"0.636,0.545,0.833"	-0.002
