ID	GeneID	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
526	obscurus1900017	chrChromosome19	-	406447	406693	409556	409757	405776	405996	413113	413207	526	"68,51,56"	"83,41,59"	"60,58,35"	"78,83,37"	298	298	0.22162844	0.459150553	"0.45,0.554,0.487"	"0.435,0.411,0.486"	0.053
527	obscurus1900017	chrChromosome19	-	406447	406693	417661	417757	405776	405996	425749	425833	527	"61,21,30"	"82,41,59"	"33,28,18"	"78,83,38"	245	298	0.039606671	0.156619534	"0.475,0.384,0.382"	"0.34,0.291,0.366"	0.081
528	obscurus0101153	chrChromosome1	-	36608246	36608303	36608643	36608712	36607986	36608127	36610471	36610528	528	"35,15,85"	"84,7,43"	"56,62,34"	"28,23,17"	218	206	0.082703646	0.253213337	"0.283,0.669,0.651"	"0.654,0.718,0.654"	-0.141
529	obscurus0600632	chrChromosome6	+	14949423	14949544	14949722	14949847	14947625	14947658	14949913	14950095	529	"0,0,0"	"21,12,16"	"3,11,10"	"57,123,93"	270	274	5.67E-05	0.001155406	"0.0,0.0,0.0"	"0.051,0.083,0.098"	-0.077
530	obscurus0100513	chrChromosome1	+	16475832	16475893	16476448	16476624	16475637	16475692	16476718	16476820	530	"33,65,27"	"62,41,68"	"26,42,24"	"42,66,40"	210	298	0.692286097	0.864318777	"0.43,0.692,0.36"	"0.468,0.475,0.46"	0.026
531	obscurus0100513	chrChromosome1	+	16475960	16476041	16476718	16476820	16475832	16475893	16476906	16477007	531	"19,36,14"	"29,11,30"	"25,34,16"	"27,22,21"	230	251	0.884355895	0.993229083	"0.417,0.781,0.337"	"0.503,0.628,0.454"	-0.017
532	obscurus2000259	chrChromosome20	-	11833208	11833308	11833756	11833843	11833068	11833134	11835078	11835242	532	"23,10,11"	"22,33,13"	"89,43,38"	"67,52,35"	236	249	0.109142232	0.296688106	"0.524,0.242,0.472"	"0.584,0.466,0.534"	-0.115
533	obscurus1101110	chrChromosome11	-	31895333	31895656	31895983	31896073	31894308	31894925	31896386	31896556	533	"7,0,25"	"14,5,25"	"5,4,9"	"17,3,3"	239	298	0.293694557	0.541564431	"0.384,0.0,0.555"	"0.268,0.624,0.789"	-0.247
534	obscurus1800001	chrChromosome18	-	64875	65072	72285	72517	51823	51922	72659	72931	534	"31,3,11"	"26,11,21"	"10,20,8"	"13,17,14"	298	298	0.524706746	0.7434537	"0.544,0.214,0.344"	"0.435,0.541,0.364"	-0.079
535	obscurus1100154	chrChromosome11	+	9399270	9399396	9402821	9402974	9398133	9398142	9404466	9404568	535	"15,8,22"	"49,19,61"	"25,23,12"	"36,57,24"	275	298	0.124828199	0.322938623	"0.249,0.313,0.281"	"0.429,0.304,0.351"	-0.08
536	obscurus0700938	chrChromosome7	+	33748967	33749100	33757155	33757241	33741735	33741921	33814230	33814371	536	"11,8,10"	"6,4,1"	"17,33,23"	"0,0,5"	282	235	0.002484377	0.023488654	"0.604,0.625,0.893"	"1.0,1.0,0.793"	-0.224
537	obscurus1300253	chrChromosome13	-	14330999	14331099	14331467	14331634	14329635	14329665	14331818	14331943	537	"495,109,561"	"253,288,342"	"479,59,22"	"308,46,32"	298	249	0.756414273	0.909443477	"0.62,0.24,0.578"	"0.565,0.517,0.365"	-0.003
538	obscurus0500028	chrChromosome5	+	617755	617794	619970	620141	616325	616427	620980	621154	538	"195,45,128"	"588,547,474"	"155,162,110"	"309,425,274"	188	298	0.000331063	0.004849376	"0.345,0.115,0.3"	"0.443,0.377,0.389"	-0.15
539	obscurus0100794	chrChromosome1	-	23976927	23977060	23977312	23977443	23976797	23976814	23979130	23979324	539	"16144,0,471"	"245,222,035,341"	"1,984,963,426"	"3,529,156,597,171"	280	282	0.604119254	0.796628726	"0.399,0.0,0.082"	"0.005,0.353,0.325"	-0.067
540	obscurus1500772	chrChromosome15	-	24279155	24279350	24281024	24281224	24277605	24277769	24283660	24283851	540	"11,613,821,081"	"3,0,0"	"409,446,608"	"0,0,0"	298	298	1	1	"0.997,1.0,1.0"	"1.0,1.0,1.0"	-0.001
541	obscurus1500772	chrChromosome15	-	24281024	24281224	24283660	24283851	24279155	24279350	24285063	24285309	541	"14,663,861,175"	"12,732,329,985"	"563,557,643"	"435,522,651"	298	298	0.09023565	0.2623289	"0.535,0.142,0.544"	"0.564,0.516,0.497"	-0.119
542	obscurus0400203	chrChromosome4	+	10613354	10613418	10616539	10616692	10613186	10613261	10616959	10617083	542	"57,128,29"	"146,239,70"	"24,51,46"	"67,129,113"	213	298	0.295332481	0.542660389	"0.353,0.428,0.367"	"0.334,0.356,0.363"	0.032
543	obscurus1300459	chrChromosome13	-	18692171	18692217	18695934	18696043	18690231	18690357	18696926	18696981	543	"321,318,782,697"	"12,392,481,189"	"312,145,562,701"	"78,212,231,000"	258	195	0.887357358	0.995524976	"0.662,0.851,0.632"	"0.751,0.738,0.671"	-0.005
544	obscurus0900166	chrChromosome9	-	13218813	13218901	13219617	13219770	13213924	13213963	13219890	13220003	544	"13,3,5"	"0,0,8"	"3,2,5"	"1,6,2"	298	237	0.061974891	0.217749616	"1.0,1.0,0.332"	"0.705,0.21,0.665"	0.251
545	obscurus0100961	chrChromosome1	-	28566341	28566454	28568669	28568820	28565017	28565237	28568892	28568965	545	"109,19,80"	"112,18,42"	"98,118,42"	"58,70,13"	298	262	0.077175171	0.246202999	"0.461,0.481,0.626"	"0.598,0.597,0.74"	-0.122
546	obscurus0501108	chrChromosome5	+	34781182	34781231	34852707	34852778	34774171	34774296	34853488	34853560	546	"29,69,47"	"12,1,22"	"51,70,40"	"67,87,73"	198	220	6.61E-09	4.30E-07	"0.729,0.987,0.704"	"0.458,0.472,0.378"	0.371
547	obscurus0501108	chrChromosome5	+	34781182	34781231	34853488	34853560	34774171	34774296	34853713	34853864	547	"16,43,37"	"34,7,36"	"51,67,39"	"36,56,82"	198	221	0.4119214	0.654043139	"0.344,0.873,0.534"	"0.613,0.572,0.347"	0.073
548	obscurus0501108	chrChromosome5	+	34835947	34836012	34853488	34853560	34781182	34781231	34853713	34853864	548	"20,7,17"	"51,41,54"	"44,77,51"	"37,61,81"	214	221	4.60E-06	0.000136827	"0.288,0.15,0.245"	"0.551,0.566,0.394"	-0.276
549	obscurus0501108	chrChromosome5	+	34852707	34852778	34853488	34853560	34835947	34836012	34853713	34853864	549	"11,0,21"	"41,9,48"	"74,91,53"	"42,58,82"	220	221	0.000125317	0.002076567	"0.212,0.0,0.305"	"0.639,0.612,0.394"	-0.376
550	obscurus0400166	chrChromosome4	-	8890407	8890520	8892993	8893102	8890108	8890330	8893322	8893424	550	"84,55,45"	"75,18,46"	"57,57,17"	"14,35,14"	258	262	0.29157298	0.539565657	"0.532,0.756,0.498"	"0.805,0.623,0.552"	-0.065
551	obscurus0100182	chrChromosome1	-	5200458	5200591	5235242	5235284	5191397	5191454	5238060	5238167	551	"103,119,93"	"333,72,289"	"59,65,30"	"85,113,111"	191	282	0.769226398	0.918479281	"0.314,0.709,0.322"	"0.506,0.459,0.285"	0.032
552	obscurus0100043	chrChromosome1	-	854227	854376	854637	854739	850199	850268	898708	898884	552	"795,41,518"	"759,190,935"	"887,368,473"	"1,509,805,956"	251	298	0.996430264	1	"0.554,0.204,0.397"	"0.411,0.352,0.37"	0.007
553	obscurus0100043	chrChromosome1	-	902482	902503	979967	980015	902257	902400	981299	981410	553	"134,26,148"	"269,40,85"	"200,52,221"	"266,211,152"	197	170	0.53895483	0.751832215	"0.301,0.359,0.6"	"0.394,0.175,0.556"	0.045
554	obscurus0100043	chrChromosome1	-	990064	990258	991455	991615	981503	981605	991705	991769	554	"19,481,338,906"	"16,121,022,934"	"318,821,811,677"	"273,517,511,713"	298	298	0.75454746	0.909443477	"0.547,0.567,0.492"	"0.538,0.555,0.495"	0.006
555	obscurus0700199	chrChromosome7	+	7543889	7544004	7553617	7553667	7540597	7540700	7557101	7557280	555	"698,106,517"	"473,101,209"	"46,91,24"	"42,25,17"	264	199	0.668879951	0.849371366	"0.527,0.442,0.651"	"0.452,0.733,0.516"	-0.027
556	obscurus0700199	chrChromosome7	+	7553617	7553667	7557101	7557280	7543889	7544004	7563660	7563725	556	"228,68,184"	"1006,97,971"	"27,26,13"	"125,87,44"	199	298	0.550994518	0.759992438	"0.253,0.512,0.221"	"0.244,0.309,0.307"	0.042
557	obscurus0700199	chrChromosome7	+	7570869	7570922	7571992	7572099	7569687	7569780	7573067	7573135	557	"402,129,275"	"537,510,560"	"22,37,32"	"80,49,30"	202	256	0.423198696	0.663841092	"0.487,0.243,0.384"	"0.258,0.489,0.575"	-0.069
558	obscurus1300428	chrChromosome13	+	17751366	17751456	17751845	17751979	17748352	17748546	17752755	17752999	558	"517,465,188"	"5,751,563,192"	"601,275,136"	"725,327,166"	239	283	0.273979118	0.521864986	"0.516,0.261,0.537"	"0.495,0.499,0.492"	-0.057
559	obscurus1500153	chrChromosome15	+	10310521	10310551	10311394	10311456	10309330	10309453	10318101	10318154	559	"11,0,13"	"87,18,34"	"2,8,9"	"31,41,15"	179	211	0.570473955	0.770264377	"0.13,0.0,0.311"	"0.071,0.187,0.414"	-0.077
560	obscurus0200622	chrChromosome2	+	25587379	25587465	25588052	25588140	25587056	25587145	25588297	25588478	560	"42,1,69"	"182,90,95"	"28,63,64"	"72,163,123"	235	237	0.035208371	0.144160258	"0.189,0.011,0.423"	"0.282,0.28,0.344"	-0.094
561	obscurus0300245	chrChromosome3	-	8547052	8547187	8547394	8547482	8544619	8544731	8548131	8548312	561	"19,35,18"	"14,12,2"	"6,15,3"	"15,13,2"	237	284	0.012090856	0.071854232	"0.619,0.778,0.915"	"0.324,0.58,0.643"	0.255
562	obscurus0801247	chrChromosome8	-	31886843	31886914	31888052	31888113	31886616	31886722	31891216	31891267	562	"9,6,9"	"2,0,3"	"6,12,2"	"7,4,4"	210	220	0.009891749	0.062347993	"0.825,1.0,0.759"	"0.473,0.759,0.344"	0.336
563	obscurus0100715	chrChromosome1	+	20482142	20482237	20523583	20523643	20479897	20479959	20527914	20527969	563	"20,2,18"	"11,1,13"	"106,44,75"	"37,31,40"	244	209	0.528164622	0.745990441	"0.609,0.631,0.543"	"0.71,0.549,0.616"	-0.031
564	obscurus0102101	chrChromosome1	-	59806413	59806562	59808430	59808546	59805958	59806044	59811006	59811144	564	"506,164,458"	"634,71,510"	"96,93,91"	"93,99,98"	265	298	0.444536028	0.677884853	"0.473,0.722,0.502"	"0.537,0.514,0.511"	0.045
565	obscurus0102101	chrChromosome1	-	59821005	59821059	59821858	59821945	59820060	59820132	59824721	59825187	565	"913,25,454"	"6,2,4"	"123,185,105"	"12,5,3"	236	203	1.45E-05	0.00038744	"0.992,0.915,0.99"	"0.898,0.97,0.968"	0.02
566	obscurus0101137	chrChromosome1	+	35626307	35626362	35626839	35626902	35626079	35626190	35627270	35627449	566	"32,5,21"	"46,33,14"	"19,40,31"	"32,55,58"	204	212	0.842856371	0.963040068	"0.42,0.136,0.609"	"0.382,0.43,0.357"	-0.001
567	obscurus2200023	chrChromosome22	+	334348	334533	334636	334799	334137	334247	334900	334990	567	"237,97,231"	"235,47,198"	"279,142,96"	"278,177,73"	298	298	0.171921899	0.394699283	"0.502,0.674,0.538"	"0.501,0.445,0.568"	0.067
568	obscurus2200023	chrChromosome22	+	344527	344614	346721	346803	344280	344368	346889	346985	568	"113,107,112"	"123,78,80"	"172,135,74"	"146,132,78"	236	231	0.432947045	0.669041496	"0.473,0.573,0.578"	"0.536,0.5,0.481"	0.036
569	obscurus2200023	chrChromosome22	+	344527	344614	346889	346985	344280	344368	347048	347252	569	"113,109,110"	"271,46,246"	"172,135,74"	"278,241,173"	236	245	0.370272514	0.614168125	"0.302,0.711,0.317"	"0.391,0.368,0.308"	0.088
570	obscurus0101365	chrChromosome1	+	41659935	41660047	41660378	41660436	41654727	41654890	41661277	41661430	570	"107,59,66"	"58,20,81"	"389,365,421"	"116,231,166"	261	207	0.184459927	0.409910949	"0.594,0.701,0.393"	"0.727,0.556,0.668"	-0.088
571	obscurus0100704	chrChromosome1	-	20195955	20196078	20196276	20196468	20195786	20195825	20196712	20196766	571	"368,193,147"	"233,177,191"	"165,384,226"	"202,305,204"	298	272	0.784705233	0.926833045	"0.59,0.499,0.413"	"0.427,0.535,0.503"	0.012
572	obscurus0600029	chrChromosome6	+	1085349	1085476	1086762	1086861	1079504	1079655	1086936	1087044	572	"0,0,1"	"10,1,0"	"2,0,1"	"0,0,0"	276	248	1	1	"0.0,0.0,1.0"	"1.0,NA,1.0"	-0.667
573	obscurus0500422	chrChromosome5	+	12298728	12298839	12299482	12299633	12297898	12297947	12300614	12300780	573	"11,3,31"	"334,339,279"	"10,41,31"	"277,457,631"	260	298	0.216098478	0.453841486	"0.036,0.01,0.113"	"0.04,0.093,0.053"	-0.009
574	obscurus0201527	chrChromosome2	+	44197322	44197379	44199829	44199939	44181350	44181453	44204822	44204954	574	"93,101,201"	"183,38,229"	"37,25,21"	"24,33,21"	206	259	0.93497214	1	"0.39,0.77,0.525"	"0.66,0.488,0.557"	-0.007
575	obscurus0700190	chrChromosome7	+	7230607	7230803	7231747	7231870	7229275	7229354	7233099	7233260	575	"267,101,198"	"193,168,148"	"84,107,51"	"108,153,26"	298	272	0.80990246	0.946402874	"0.558,0.354,0.55"	"0.415,0.39,0.642"	0.005
576	obscurus0800650	chrChromosome8	+	14710326	14710492	14711020	14711233	14709965	14710098	14711604	14711716	576	"151,29,93"	"222,240,128"	"80,90,53"	"98,72,34"	298	298	0.001042424	0.012045792	"0.405,0.108,0.421"	"0.449,0.556,0.609"	-0.227
577	obscurus0101912	chrChromosome1	+	50375431	50375523	50375807	50375919	50374887	50374981	50376335	50376481	577	"11,741,571,350"	"12,542,721,777"	"530,328,229"	"528,272,238"	241	261	0.006943423	0.04814107	"0.503,0.385,0.451"	"0.521,0.566,0.51"	-0.086
578	obscurus1900905	chrChromosome19	-	27244616	27244743	27250318	27250453	27225623	27225822	27251002	27251129	578	"179,86,91"	"181,52,148"	"81,159,92"	"71,146,134"	284	276	0.859609878	0.97384997	"0.49,0.616,0.374"	"0.526,0.514,0.4"	0.013
579	obscurus2200013	chrChromosome22	+	210435	210729	212011	212179	210025	210156	212321	212495	579	"45,692,874,188"	"527,313,663,960"	"416,833,223,190"	"351,036,153,112"	298	298	0.038703982	0.154222764	"0.464,0.174,0.514"	"0.543,0.479,0.506"	-0.125
580	obscurus0101295	chrChromosome1	-	40132244	40132334	40132650	40132890	40131941	40132130	40134535	40134695	580	"11,646,968,414,730"	"754,110,485,874"	"183,631,023,023"	"103,814,931,389"	298	239	0.052537428	0.191045193	"0.553,0.881,0.668"	"0.587,0.625,0.636"	0.085
581	obscurus1300684	chrChromosome13	+	28114642	28114844	28115395	28115512	28114008	28114136	28115595	28115669	581	"94,13,63"	"93,9,65"	"30,11,23"	"46,34,44"	298	266	0.002071221	0.019945089	"0.474,0.563,0.464"	"0.368,0.224,0.318"	0.197
582	obscurus0401261	chrChromosome4	-	35073259	35073315	35073530	35073710	35072746	35072892	35076831	35077022	582	"59,10,36"	"12,2,17"	"91,136,215"	"31,52,85"	298	205	0.307537027	0.556426624	"0.772,0.775,0.593"	"0.669,0.643,0.635"	0.064
583	obscurus0401261	chrChromosome4	-	35073259	35073315	35076831	35077022	35072746	35072892	35077106	35077187	583	"41,37,36"	"12,1,17"	"96,141,163"	"28,52,78"	298	205	0.120544612	0.315784374	"0.702,0.962,0.593"	"0.702,0.651,0.59"	0.105
584	obscurus1100088	chrChromosome11	-	5731042	5731124	5749807	5749912	5730671	5730713	5749974	5750050	584	"207,25,76"	"26,22,15"	"137,157,219"	"47,66,60"	254	231	0.470409842	0.699152269	"0.879,0.508,0.822"	"0.726,0.684,0.768"	0.01
585	obscurus1100088	chrChromosome11	-	5800280	5800384	5802239	5802362	5788484	5788556	5803688	5803900	585	"142,70,133"	"156,80,68"	"205,191,194"	"97,101,108"	272	253	0.012450636	0.073190309	"0.458,0.449,0.645"	"0.663,0.638,0.626"	-0.125
586	obscurus1100088	chrChromosome11	-	5801830	5801927	5802239	5802362	5800849	5800919	5803688	5803900	586	"142,70,134"	"126,57,68"	"203,191,195"	"57,60,66"	272	246	9.42E-07	3.50E-05	"0.505,0.526,0.641"	"0.763,0.742,0.728"	-0.187
587	obscurus0500323	chrChromosome5	-	10116536	10116716	10119077	10119158	10115426	10115520	10120223	10120298	587	"31,0,35"	"166,1,217"	"29,27,6"	"133,82,24"	230	298	0.122986729	0.320566913	"0.195,0.0,0.173"	"0.22,0.299,0.245"	-0.132
588	obscurus1100735	chrChromosome11	+	22291215	22291383	22291472	22291526	22290634	22290725	22291602	22291723	588	"11,0,12"	"3,2,6"	"7,25,13"	"6,2,6"	298	203	0.348558943	0.596685702	"0.714,0.0,0.577"	"0.443,0.895,0.596"	-0.214
589	obscurus1200306	chrChromosome12	-	13814919	13814989	13815270	13815355	13814665	13814761	13815440	13815511	589	"214,97,141"	"102,78,79"	"153,314,911,268"	"538,473,602"	234	219	0.001889797	0.019653889	"0.663,0.538,0.626"	"0.727,0.747,0.663"	-0.103
590	obscurus0100675	chrChromosome1	-	19784980	19785111	19785723	19785795	19784783	19784889	19786349	19786461	590	"30,0,31"	"80,79,46"	"18,14,16"	"76,78,25"	221	280	0.519837875	0.740590945	"0.322,0.0,0.461"	"0.231,0.185,0.448"	-0.027
591	obscurus1400220	chrChromosome14	-	10979444	10979593	10979970	10980693	10978197	10978274	10981153	10981236	591	"107,187,56"	"66,26,40"	"49,82,71"	"51,90,84"	298	298	0.000274347	0.004076009	"0.618,0.878,0.583"	"0.49,0.477,0.458"	0.218
592	obscurus0200799	chrChromosome2	-	28587874	28587990	28588329	28588470	28587740	28587799	28588737	28588835	592	"13,875,381,192"	"896,879,755"	"462,435,344"	"325,318,205"	290	265	0.233693302	0.474689521	"0.586,0.359,0.591"	"0.565,0.556,0.605"	-0.063
593	obscurus0200785	chrChromosome2	+	28354868	28355078	28357455	28357614	28350903	28351390	28358827	28358952	593	"755,454,625"	"720,425,513"	"644,528,785"	"443,530,587"	298	298	0.262760358	0.512992177	"0.512,0.516,0.549"	"0.592,0.499,0.572"	-0.029
594	obscurus0200785	chrChromosome2	+	28354868	28355078	28358827	28358952	28350903	28351390	28359728	28359923	594	"747,453,623"	"874,602,693"	"641,528,783"	"627,667,900"	298	274	0.49777649	0.72505259	"0.44,0.409,0.453"	"0.485,0.421,0.444"	-0.016
595	obscurus0200785	chrChromosome2	+	28357455	28357614	28358827	28358952	28354868	28355078	28359728	28359923	595	"688,55,612"	"882,602,695"	"496,571,782"	"630,667,904"	298	274	0.023029105	0.11162224	"0.418,0.077,0.447"	"0.42,0.44,0.443"	-0.12
596	obscurus1400776	chrChromosome14	-	22184642	22184732	22185903	22185996	22183474	22183570	22186920	22187090	596	"6,2,1"	"119,26,51"	"0,1,2"	"55,40,11"	242	239	0.094055355	0.268725723	"0.047,0.071,0.019"	"0.0,0.024,0.152"	-0.013
597	obscurus0200755	chrChromosome2	+	28051118	28051169	28051325	28051550	28050889	28050986	28051635	28051695	597	"55,17,49"	"216,92,168"	"48,42,89"	"135,111,103"	200	298	0.004016416	0.034521264	"0.275,0.216,0.303"	"0.346,0.361,0.563"	-0.159
598	obscurus0000008	chrContig1	+	424486	424680	437268	437403	415759	415904	440398	440574	598	"173,96,203"	"181,199,158"	"123,136,87"	"127,175,108"	298	284	0.996746777	1	"0.477,0.315,0.55"	"0.48,0.425,0.434"	0.001
599	obscurus2000818	chrChromosome20	+	22714080	22714182	22714901	22714980	22712228	22712471	22715278	22715382	599	"19,406,456,719,151"	"788,929,999,415"	"41,901,119,810,958"	"223,860,986,066"	251	228	0.497085895	0.72505259	"0.691,0.58,0.649"	"0.63,0.625,0.621"	0.015
600	obscurus2000818	chrChromosome20	+	22714901	22714980	22715278	22715382	22714080	22714182	22715978	22716110	600	"13,330,537,913,713"	"11,506,318,211,301"	"372,775,197,769"	"340,170,617,129"	228	253	0.028239826	0.124453336	"0.562,0.652,0.574"	"0.549,0.542,0.547"	0.05
601	obscurus2000818	chrChromosome20	+	22716674	22716757	22716887	22717025	22716189	22716301	22717225	22717318	601	"12,715,390,110,694"	"183,761,085,014,351"	"4,086,104,509,016"	"59,011,411,911,240"	232	287	0.08220623	0.252942247	"0.461,0.308,0.48"	"0.461,0.478,0.498"	-0.063
602	obscurus0101795	chrChromosome1	+	47368413	47368482	47368937	47369049	47367840	47367971	47369159	47369346	602	"1,023,947,860"	"16,103,001,405"	"79,12,44"	"154,129,137"	218	261	0.000450811	0.005860549	"0.432,0.791,0.423"	"0.38,0.1,0.278"	0.296
603	obscurus0101795	chrChromosome1	+	47368413	47368482	47369159	47369346	47367840	47367971	47369420	47369562	603	"1,023,947,862"	"2016,23,1619"	"79,12,44"	"213,89,129"	218	298	0.000107395	0.001925696	"0.41,0.983,0.421"	"0.336,0.156,0.318"	0.335
604	obscurus0401181	chrChromosome4	-	32702995	32703109	32707886	32707997	32701850	32702035	32712551	32712673	604	"1,0,0"	"3,4,5"	"7,0,12"	"8,19,10"	260	263	0.000109992	0.001938836	"0.252,0.0,0.0"	"0.47,0.0,0.548"	-0.255
605	obscurus0200092	chrChromosome2	-	5492193	5492317	5497873	5498020	5491262	5491331	5501918	5502087	605	"89,63,92"	"86,155,81"	"89,66,108"	"90,58,136"	296	273	0.437961168	0.673231999	"0.488,0.273,0.512"	"0.477,0.512,0.423"	-0.046
606	obscurus0200092	chrChromosome2	-	5497873	5498020	5501918	5502087	5492193	5492317	5510483	5510639	606	"82,62,95"	"108,44,84"	"94,87,126"	"105,86,170"	298	296	0.27770905	0.527039073	"0.43,0.583,0.529"	"0.471,0.501,0.424"	0.049
607	obscurus1200256	chrChromosome12	-	12598076	12598189	12599742	12599807	12597618	12597679	12599912	12600035	607	"63,9,81"	"183,39,102"	"13,6,11"	"104,94,32"	214	262	0.000755574	0.009467431	"0.297,0.22,0.493"	"0.133,0.072,0.296"	0.17
608	obscurus0200720	chrChromosome2	-	27695354	27695390	27696712	27696796	27694891	27694973	27698134	27698203	608	"0,4,2"	"1,5,2"	"1,0,0"	"0,0,0"	233	185	1	1	"0.0,0.388,0.443"	"1.0,NA,NA"	-0.723
609	obscurus0600212	chrChromosome6	+	6517209	6517419	6518065	6518227	6516976	6517114	6518720	6518917	609	"113,84,55"	"104,150,34"	"37,40,87"	"31,30,80"	298	298	0.439552706	0.673700762	"0.521,0.359,0.618"	"0.544,0.571,0.521"	-0.046
610	obscurus0200802	chrChromosome2	+	28601187	28601288	28605587	28605695	28600934	28601059	28608409	28608484	610	"150,83,161"	"189,79,160"	"43,93,84"	"111,132,138"	250	257	0.002020657	0.019825317	"0.449,0.519,0.508"	"0.285,0.42,0.385"	0.129
611	obscurus0500899	chrChromosome5	-	21935016	21935073	21935545	21935710	21934753	21934838	21936070	21936158	611	"35,13,14"	"19,47,7"	"1,2,11"	"5,6,3"	298	206	0.571013995	0.770264377	"0.56,0.161,0.58"	"0.121,0.187,0.717"	0.092
612	obscurus0600358	chrChromosome6	+	10330292	10330449	10348516	10348684	10324602	10324704	10351677	10351777	612	"426,231,742"	"6,811,207,594"	"768,826,439"	"576,740,395"	298	298	0.008536213	0.055485385	"0.385,0.161,0.555"	"0.571,0.527,0.526"	-0.174
613	obscurus0600358	chrChromosome6	+	10354149	10354299	10361905	10362026	10351677	10351777	10369189	10369322	613	"6,781,170,506"	"604,15,519"	"639,824,433"	"660,825,490"	298	270	0.00098638	0.01165722	"0.504,0.986,0.469"	"0.467,0.475,0.445"	0.191
614	obscurus0600234	chrChromosome6	-	7325650	7325844	7326436	7326586	7325461	7325578	7326771	7326931	614	"107,71,111"	"91,103,68"	"45,52,9"	"50,42,15"	298	298	0.598544293	0.792975879	"0.54,0.408,0.62"	"0.474,0.553,0.375"	0.055
615	obscurus0101982	chrChromosome1	-	53251324	53251456	53251751	53251838	53250847	53251033	53252125	53252241	615	"17,5,9"	"39,2,13"	"64,64,44"	"39,42,54"	236	281	0.206440239	0.438158874	"0.342,0.749,0.452"	"0.661,0.645,0.492"	-0.085
616	obscurus0101982	chrChromosome1	-	53251751	53251838	53252125	53252241	53251324	53251456	53252956	53253005	616	"17,7,14"	"18,0,3"	"52,63,57"	"22,23,35"	265	236	0.426697894	0.665905527	"0.457,1.0,0.806"	"0.678,0.709,0.592"	0.095
617	obscurus0300821	chrChromosome3	-	22540579	22540686	22540850	22540922	22540215	22540301	22541004	22541191	617	"9,691,098,792"	"130,944,661,134"	"10,511,646,707"	"151,824,481,042"	221	256	0.149617455	0.363556432	"0.462,0.222,0.447"	"0.445,0.438,0.44"	-0.064
618	obscurus0500039	chrChromosome5	+	943803	943869	944215	944398	943570	943697	944551	944636	618	"472,20,342"	"6,0,0"	"849,476,280"	"22,251,278,777"	215	298	0	0	"0.991,1.0,1.0"	"0.346,0.34,0.333"	0.657
619	obscurus0500039	chrChromosome5	+	953060	953159	953579	953751	952820	952977	953996	954121	619	"1,019,448,650"	"1618,34,837"	"1,332,727,625"	"18,489,141,026"	248	298	0.027011961	0.123212455	"0.431,0.941,0.483"	"0.464,0.489,0.423"	0.16
620	obscurus0500039	chrChromosome5	+	957045	957108	957187	957275	956164	956320	959461	959501	620	"691,37,484"	"5,0,1"	"866,483,487"	"10,525,561,082"	212	237	0	0	"0.994,1.0,0.998"	"0.479,0.493,0.335"	0.562
621	obscurus0500039	chrChromosome5	+	957187	957275	959461	959501	957045	957108	961466	961644	621	"1,223,158,460"	"530,73,302"	"19,661,057,854"	"1,295,659,587"	237	189	0.028208684	0.124453336	"0.648,0.633,0.548"	"0.548,0.561,0.537"	0.061
622	obscurus0300582	chrChromosome3	+	16388311	16388374	16389882	16389894	16387036	16387101	16390551	16390683	622	"0,2,1"	"0,0,0"	"0,2,1"	"0,0,2"	212	161	1	1	"NA,1.0,1.0"	"NA,1.0,0.275"	0.363
623	obscurus0300582	chrChromosome3	+	16389882	16389894	16390551	16390683	16388311	16388374	16390952	16390999	623	"0,2,0"	"14,27,4"	"3,5,3"	"19,40,28"	161	281	0.001381765	0.015619951	"0.0,0.114,0.0"	"0.216,0.179,0.158"	-0.146
624	obscurus1000081	chrChromosome10	+	2732851	2732997	2734145	2734291	2729429	2729524	2742928	2743013	624	"60,102,54"	"44,20,56"	"31,24,15"	"18,13,24"	295	295	0.357074952	0.60221115	"0.577,0.836,0.491"	"0.633,0.649,0.385"	0.079
625	obscurus1000081	chrChromosome10	+	2734145	2734291	2742928	2743013	2732851	2732997	2743361	2743487	625	"21,22,56"	"34,3,27"	"7,21,19"	"6,11,10"	295	234	0.932562641	1	"0.329,0.853,0.622"	"0.481,0.602,0.601"	0.04
626	obscurus0200057	chrChromosome2	-	4470493	4470663	4472313	4472410	4469828	4470013	4472975	4473167	626	"914,923,384"	"14,951,456,880"	"484,576,177"	"9,341,104,347"	246	298	0.473567341	0.701581245	"0.425,0.434,0.346"	"0.386,0.387,0.382"	0.017
627	obscurus0200057	chrChromosome2	-	4481145	4481374	4490072	4490239	4480852	4481024	4490425	4490539	627	"11,751,332,459"	"1089,59,572"	"758,862,228"	"575,516,199"	298	298	0.124693049	0.322938623	"0.519,0.958,0.445"	"0.569,0.626,0.534"	0.064
628	obscurus0200057	chrChromosome2	-	4493411	4493550	4494322	4494464	4493106	4493245	4495367	4495443	628	"16,361,367,836"	"919,274,487"	"9,051,007,236"	"767,807,208"	291	288	9.58E-05	0.001748842	"0.638,0.832,0.629"	"0.539,0.553,0.529"	0.159
